기관명,계약명,계약일,계약금액,계약상대자,키워드
안심중학교,(S2B) 2026. 여름방학 학습역량키움 프로그램(갓생 자율공부방) 활동우수자 문화상품권,2026-08-19,100000,미지유통,그램
율원중학교,2026 다:행복한 소통·회복 프로그램활동(브루잉 스터디) 1차 활동 물품(핸드드립세트 외,2026-08-19,160200,(주)지마켓(옥션),그램
이곡중학교,2026학년도 교육국제화특구 학습자 맞춤형 영어학습 여름방학 어휘력 향상 프로그램 상품 구,2026-08-19,189380,(주)교보문고,그램
관천중학교,2026학년도 여름방학 자율학습공부방 프로그램 우수 참여자 포상자 상품 구입 대금 지출,2026-08-19,130300,지마켓,그램
강북고등학교,"2026학년도 멀티스포츠반(두드림 프로그램) 활동을 위한 재료 구입(소모품, 셔틀콕 외 1",2026-08-19,395500,S2B 학교장터,그램
동평중학교,2026학년도 자유학기 주제선택프로그램(생각을 키우는 독서반) 활동 물품 신청(카드),2026-08-19,422100,예스이십사주식회사,그램
경명여자고등학교,학습역량키움 프로그램 운영 소모품 구입,2026-08-19,600000,경명여고에듀레 사회적협동조합,그램
대구상원고등학교,2026. 여름방학 자기주도 학습역량 강화 프로그램 운영 상품권 구입비 지급(S2B),2026-08-18,646800,대성교육,그램
신기중학교,2026학년도 여름방학 기초기본 학력향상 프로그램(자율학습공부방) 우수자 시상품(문화상품권,2026-08-18,58800,대성교육,그램
대구불로초등학교,[카드]2026학년도 늘봄학교 맞춤형(창의미술)프로그램 8월 수업재료 구입비 지급(지마켓),2026-08-18,340310,지마켓글로벌 유한책임회사,그램
영신고등학교,(명문고) 2026. SW계열 우수 인재 양성을 위한 피지컬 컴퓨팅 심화 프로그램 재료 구,2026-08-18,74100,주식회사 지마켓,그램
동평중학교,다행복한 소통 회복 프로그램 운영 재료 구입(카드),2026-08-18,69340,이베이코리아 유한책임회사,그램
동평중학교,2026 다행복한 소통 회복 프로그램 재료 구입(카드),2026-08-18,64220,이베이코리아 유한책임회사,그램
시지중학교,[카드]2026. 학교문화책임규약 사회정서프로그램 운영 물품 구입비 지출,2026-08-18,452000,주식회사 지마켓,그램
대구테크노초등학교,2026학년도 7월 늘봄학교 맞춤형 프로그램 강사료 지급,2026-08-18,3700000,주식회사 대경새론교육,그램
대구침산초등학교,2026학년도 교육복지우선지원사업 행복꿈터여름방학교실 프로그램 식비 지출,2026-08-18,735000,본도시락 대구침산점,그램
대구화동초등학교,[카드] 2026. 3분기 늘봄학교 맞춤형 프로그램(미술놀이) 운영 물품 구입비 지출,2026-08-18,375200,주식회사 아이스크림미디어,그램
대구국제고등학교,2026. 대구국제고 고전필사 프로그램 공유회를 위한 필사노트 구입비 지급,2026-08-18,187000,주식회사 지마켓,그램
대구율원초등학교,2026. 미래학교 탐구학습프로그램 제작비 지급,2026-08-18,1800000,디자인SG,그램
대구영선초등학교,(지마켓)2026학년도 7월 늘봄학교(맞춤형프로그램) 재료 구입비 지출,2026-08-18,951070,주식회사 지마켓(옥션),그램
달성고등학교,"다행복한 소통 회복 프로그램(브루잉 랩, Brewing Lab) 활동비 지출(지마켓)",2026-08-18,29900,지마켓글로벌 유한책임회사,그램
달성고등학교,"다행복한 소통 회복 프로그램(브루잉 랩, Brewing Lab) 활동비 지출(모모스커피)",2026-08-18,62000,모모스커피,그램
달성고등학교,"다행복한 소통 회복 프로그램(브루잉 랩, Brewing Lab) 활동비 지출(메가커피)",2026-08-18,69380,(주)비앤씨인터내서널,그램
군위중학교,[카드] IB MYP 프로그램 운영을 위한 도서 구입,2026-08-18,248490,(주)알라딘커뮤니케이션,그램
대구운암초등학교,"늘봄학교 맞춤형 프로그램(음악부, 미술놀이) 운영 물품 구입(장애인표준사업장, 장애인기업)",2026-08-18,1826100,주식회사 행복큐산업,그램
성명여자중학교,[S2B]2026학년도 자유 학기 주제 선택 프로그램(쓸데 있는 오브제 제작소) 활동에 필,2026-08-18,501800,대한교재,그램
대구성서초등학교,2026. 늘봄학교 돌봄 프로그램 재료구입비 지급,2026-08-18,404270,삐에르 핸즈,그램
대구성보학교,AI기반 맞춤형 교육 지원용 프로그램 이용권 구입,2026-08-18,394100,스트로베리필즈,그램
정동고등학교,2026학년도 2학기 학부모 마음챙김 프로그램 운영에 따른 도서 구입,2026-08-18,324000,이베이코리아유한책임회사(G마켓/옥션),그램
입석중학교,"2026학년도 학습집중 프로그램 1,2기 참여 우수 학생 시상품 구입",2026-08-18,221200,주식회사 지마켓,그램
성명여자중학교,[지*]학업중단숙려제 프로그램 운영 물품(키트외 1종) 구입 카드 사용분 대체,2026-08-18,70630,모누아트,그램
대구동부고등학교,"(카9600) 교육과정중점학교 인문사회 꿈프로젝트(꿈키움, 꿈정원) 방과후 프로그램 팀별",2026-08-18,217620,예스이십사 주식회사,그램
경북여자고등학교,(자공고 2.0운영) 학교-지역 협력 체계 구축을 위한 문화예술프로그램 '비밀통로,2026-08-18,580000,엔에이치엔링크(주),그램
율원중학교,2026. 1학년 자유학기제 주제선택 프로그램 문학첫만남반 운영 물품 구입,2026-08-18,170200,(주)지마켓(옥션),그램
율원중학교,1학년 자유학기제 주제선택 프로그램 행복한 삶쓰기반 운영 물품 구입,2026-08-18,271950,(주)지마켓(옥션),그램
대구북부초등학교,2026년도 1학기 Wee클래스 미술 집단프로그램 재료비 지급,2026-08-18,100000,마이스토리 대구센터,그램
경북예술고등학교,제56회 정기무용발표회 포스터 및 프로그램 제작,2026-08-18,2400000,주식회사 커프웍스,그램
안심중학교,2026학년도 인성교육프로그램 운영을 위한 2학기 감사노트 제작비 지급,2026-08-18,720000,영한문화사,그램
대명중학교,[2026 남구청 에듀드림] 1학년 자유학기 주제선택 프로그램 강사비 및 재료비 지급,2026-08-18,9160000,(주)라인교육개발,그램
대구서부고등학교,2026년 IB 고등학교 탐구기반학습 체험 학습 프로그램 포스터 제작,2026-08-18,250000,세계사,그램
대구관광고등학교,2026학년도 문화예술프로그램 D-Art路 악기 운송,2026-08-15,264000,우방통운,그램
대구숙천초등학교,2026학년도 늘봄학교 돌봄 프로그램 운영 비품 구입(이동서랍장),2026-08-14,171100,주식회사 영신에프앤에스,그램
대구현풍초등학교,[카드] 2026학년도 맞춤형 프로그램(체육놀이) 재료 구입,2026-08-14,74250,이베이코리아 유한책임회사(지마켓),그램
조일고등학교,(카드)재료비-학습집중채움 프로그램(노트),2026-08-14,240000,기남상사,그램
대구국제고등학교,2026학년도 사제동행 고전강독 프로그램 DHI 클라시쿠스(2학년) 학습 도서 구입,2026-08-14,1411350,예스이십사주식회사,그램
신기중학교,(카드)2026학년도 대구미래학교 교육활동 프로그램 운영을 위한 물품 구입비 지급,2026-08-14,188520,주식회사 지마켓,그램
호산고등학교,학교 내 대안교실 프로그램 운영을 위한 물품 구입,2026-08-14,107980,11번가 주식회사,그램
대구서부고등학교,2026학년도 고교교육력 제고를 위한 여름방학 학습집중채움 방과후학교 프로그램 우수 참가,2026-08-14,353400,십일번가 주식회사,그램
대구숙천초등학교,2026학년도 늘봄학교 돌봄 프로그램 운영 비품 구입(문서세단기),2026-08-14,370000,주식회사 화진산업,그램
대구군위초등학교,늘봄학교 우수모델 오케스트라 프로그램 악기 수리,2026-08-14,600000,BM뮤직,그램
대구신서초등학교,2026학년도 늘봄학교 여름방학특강 지역대학연계 프로그램 운영비(재료비) 지급,2026-08-14,396000,대구예술대학교,그램
영신고등학교,(고교교육력제고)2026.꿈이음 공동체(간호보건계열)프로그램 운영을 위한 물품 구입,2026-08-14,330220,주식회사 지마켓,그램
율원중학교,1학년 자유학기제 주제선택 프로그램 나만의 개성 문집 만들기반 운영 물품 구입,2026-08-14,302950,(주)지마켓(옥션),그램
동원중학교,[카드]2026학년도 자유학기 주제선택 프로그램(시각적 사고와 연필의 기록) 운영 물품 구,2026-08-14,384500,주식회사 지마켓,그램
대구범어초등학교,2026학년도 여름방학 중 맞춤형 프로그램 수업을 위한 재료 구입(즐거운음악교실부)비 지급,2026-08-14,800000,쿠키케키,그램
대구부계초등학교,(카드) (부계) 2026학년도 지역대학연계 늘봄학교 프로그램 운영 물품 구입,2026-08-14,276200,주식회사지마켓/옥션,그램
북동중학교,(카드) 2026학년도 영어과 교실수업 개선을 위한 수업 물품(에듀테크 프로그램 연간 구독,2026-08-14,132415,패들렛,그램
대구국제고등학교,IB 디플로마 프로그램 운영을 위한 홍보 물품 제작비 지급,2026-08-13,2000000,(주)네오누리콤,그램
대구성산초등학교,"(S2B, 물품) 2026학년도 지능형 과학실 구축 물품(전자칠판 프로그램) 구입",2026-08-13,750000,채움교육,그램
대구삼덕초등학교,2026학년도 8월 방과후 프로그램 컴퓨터부 수강료 지급,2026-08-13,2407500,(주)에듀파인,그램
대구삼덕초등학교,2026학년도 8월 방과후 프로그램 위탁업체 강사료 지급,2026-08-13,7643450,재단법인 대구행복한학교재단,그램
경북기계공업고등학교,(카드)2026학년도 학업중단예방 프로그램 물품 구입비 지급,2026-08-13,255000,주식회사 지마켓,그램
대구대진초등학교,"[카드]2026학년도 늘봄학교 맞춤형 프로그램 재료비(놀이체육A,B) 구입비 지급",2026-08-13,483400,지마켓글로벌 유한책임회사,그램
대구공산초등학교,[카드] 늘봄학교 지역대학 프로그램 및 표준 개인정보처리 위·수탁 계약서 우편 발송비 지급,2026-08-13,3110,대구공산우체국,그램
대구화동초등학교,[카드] 2026. 3분기 늘봄학교 맞춤형 프로그램(보드게임) 운영 물품 구입비 지출,2026-08-13,451600,주식회사 아이스크림미디어,그램
청구중학교,IB 프로그램 운영 및 교원 연수를 위한 도서 구입 지급,2026-08-13,1482300,(주)학지사,그램
서동중학교,2026. 메이커 교육 프로그램 및 교직원 연수 운영 재료 구입비 지급,2026-08-13,334970,G마켓,그램
대원고등학교,2026년 흡연학생 금연프로그램 운영 물품 구입비,2026-08-13,100000,주식회사 한빛의료기,그램
심인고등학교,2026. 학생부종합전형 대비 2기 징검다리 프로그램 운영 물품 구입비 지급(2),2026-08-13,124500,지마켓,그램
대구지봉초등학교,2026 교육복지우선사업 '여름방학교실' 프로그램 운영비 지급,2026-08-13,1440000,꿈드림에듀진로협회,그램
경북여자고등학교,2026학년도 학생 주도형 창의융합 학자양성 프로그램을 위한 운영 물품 구입비 지급,2026-08-13,1150000,이베이코리아 유한책임회사(지마켓),그램
협성경복중학교,2차 다품지원학생 예술치료 프로그램 강사비,2026-08-13,420000,주식회사 청아교육개발원,그램
월서중학교,당직실 LAN 포설 및 생활교육실 CCTV 프로그램 설치,2026-08-13,110000,(주)창조시스템,그램
대구논공초등학교,늘봄교실 맞춤형프로그램 추가 물품 구입비 지급,2026-08-13,195140,주식회사 지마켓,그램
대구과학고등학교,AI 특화과정 교육지원 사업의 AI 프로그램 발굴 및 개발을 위한 도서 구입,2026-08-13,254000,(주)교보문고,그램
대구범어초등학교,2026학년도 여름방학 중 맞춤형 프로그램 수업을 위한 재료 구입(키쑥쑥놀이체육)비 지급,2026-08-13,146410,(주)이베이코리아,그램
대구체육중학교,[카드] 2026학년도 1학년 주제선택프로그램 '글로 빚는 하루' 운영,2026-08-12,70420,쿠팡,그램
대구화동초등학교,[카드] 2026. 3분기 늘봄학교 맞춤형 프로그램(책놀이) 운영 물품 구입비 지출,2026-08-12,422080,지마켓,그램
중리중학교,2026. 다:행복한 소통·회복 프로그램 차(茶) 한잔의 깊이와 여유 물품 구입비 지급(카,2026-08-12,59000,주식회사 지마켓,그램
대구연경초등학교,2026학년도 늘봄학교 맞춤형프로그램 여름방학 재료비 지급,2026-08-12,421200,플러스에듀,그램
대진중학교,"[카드, 쿠팡] 2026학년도 자유학기 주제 선택 프로그램('코난과 함께하는 탐정",2026-08-12,690990,쿠팡(주),그램
