회계연도,기관명,계약명,계약일,계약금액,계약방법,계약상대자,키워드
2023,곽금초등학교,곽금초등학교 가공식품 식재료 3월 구매내역,2023-03-02,4989400,1인수의,제주특판유통,(전수)
2023,곽금초등학교,곽금초등학교 수산물 식재료 3월 구매내역,2023-03-02,1183800,1인수의,영어조합법인신광원,(전수)
2023,서귀포여자고등학교,2023학년도 3월분 서귀포여고 일반과일 구입(중식),2023-03-02,6740700,1인수의,영남상회,(전수)
2023,대기고등학교,중식 3월 일반과일류 구입,2023-03-02,2619900,입찰,훈이청과,(전수)
2023,대기고등학교,중식 3월 가금류 구입,2023-03-02,13301900,입찰,남국후레쉬푸드,(전수)
2023,대기고등학교,석식 3월 가금류 구입,2023-03-02,5751000,입찰,남국후레쉬푸드,(전수)
2023,대기고등학교,중식 3월 공산품 및 일반야채류 구입,2023-03-02,35685000,입찰,대성종합식품,(전수)
2023,대기고등학교,중식 3월 친환경식품류 구입,2023-03-02,19211230,입찰,생드르영농조합법인,(전수)
2023,대기고등학교,석식 3월 곡류 구입,2023-03-02,2073000,입찰,제주곡물농업회사법인주식회사,(전수)
2023,대기고등학교,중식 3월 육류 구입,2023-03-02,21302000,입찰,(주)금나유통,(전수)
2023,대기고등학교,중식 3월 친환경 곡류 구입,2023-03-02,6706940,입찰,생드르영농조합법인,(전수)
2023,대기고등학교,석식 3월 공산품 및 일반야채류 구입,2023-03-02,26286500,입찰,주식회사신제주식품,(전수)
2023,대기고등학교,중식 3월 수산물 구입,2023-03-02,3122500,입찰,재영수산,(전수)
2023,대기고등학교,석식 3월 육류 구입,2023-03-02,8370220,입찰,(주)수덕,(전수)
2023,대기고등학교,중식 3월 고춧가루 구입,2023-03-02,1272000,입찰,주식회사 참좋은,(전수)
2023,귀일중학교,정문설치공사에 따른 교훈석 구입,2023-03-02,9000000,1인수의,보령예석조경,(전수)
2023,귀일중학교,귀일중학교 쌀 및 친환경식품류(3월) 구입,2023-03-02,13125970,1인수의,참맑은영농조합법인,(전수)
2023,귀일중학교,귀일중학교 육류 식재료 구입,2023-03-02,6339830,1인수의,주식회사 수덕,(전수)
2023,귀일중학교,귀일중학교 수산물 식재료(3월분) 구입,2023-03-02,2028760,1인수의,재영수산,(전수)
2023,귀일중학교,귀일중학교 기타가공식품류 식재료 구입,2023-03-02,20912800,1인수의,제주특판유통,(전수)
2023,귀일중학교,귀일중학교 과일류 식재료 구입,2023-03-02,3470180,1인수의,일도청과,(전수)
2023,귀일중학교,귀일중학교 가금류 식재료 견적요청,2023-03-02,2339900,1인수의,한라육계영농조합법인,(전수)
2023,남녕고등학교,남녕고등학교 공산품및일반채소류 소액수의,2023-03-02,17073630,입찰,다사랑유통,(전수)
2023,남녕고등학교,남녕고등학교 수산물류 소액수의,2023-03-02,6679550,입찰,재영수산,(전수)
2023,남녕고등학교,남녕고등학교 친환경류 2023년 03월 발주,2023-03-02,17452020,입찰,참맑은영농조합법인,(전수)
2023,남녕고등학교,남녕고등학교 기타냉장냉동식품류 소액수의,2023-03-02,32938200,입찰,클린푸드앤라이프,(전수)
2023,영주고등학교,영주고등학교 친-채소및 가공품 2023년 03월 발주(변경),2023-03-02,16466210,입찰,생드르영농조합법인,(전수)
2023,제주동초등학교,2023년 3월 제주동초등학교 청과류 식재료 견적요청,2023-03-02,3122500,1인수의,일도청과,(전수)
2023,제주동초등학교,2023년 3월 제주동초등학교 수산물류 식재료 견적요청,2023-03-02,1987350,1인수의,제주씨푸드,(전수)
2023,제주동초등학교,2023년 3월 제주동초등학교 일반농산물및공산품 식재료 견적요청,2023-03-02,11210320,1인수의,주식회사 참좋은,(전수)
2023,제주동초등학교,2023년 3월 제주동초등학교 육류 식재료 견적요청,2023-03-02,6830000,1인수의,주식회사 돌담푸드,(전수)
2023,제주동초등학교,2023년 3월 제주동초등학교 가금류 식재료 견적요청,2023-03-02,1344500,1인수의,농업회사법인주식회사한라씨에프엔,(전수)
2023,제주동초등학교,2023년 3월 제주동초등학교 친환경식품류 발주,2023-03-02,10179930,1인수의,생드르영농조합법인,(전수)
2023,오현고등학교,2023년 3월 오현고등학교 식재료(친환경류) 계약,2023-03-02,23330170,2인이상수의,생드르영농조합법인,(전수)
2023,오현고등학교,2023년 3월 오현고등학교 식재료(농산물류),2023-03-02,15614760,2인이상수의,(유)제주종합식품,(전수)
2023,오현고등학교,2023년 3월 오현고등학교 식재료(공산품류) 중식 계약,2023-03-02,26320090,2인이상수의,주식회사 참좋은,(전수)
2023,오현고등학교,2023년 3월 오현고등학교 식재료(음료류) 중식 계약,2023-03-02,1045760,2인이상수의,아남상사,(전수)
2023,신성여자고등학교,2023년 3월 신성여고 중식 농산물(과일류) 종합계약,2023-03-02,7054230,입찰,일도청과,(전수)
2023,신성여자고등학교,신성여자고등학교 3월 중식 냉동가공 및 기타 소액수의,2023-03-02,16718000,입찰,클린푸드앤라이프,(전수)
2023,신성여자고등학교,2023년 3월 신성여고 중식 가공식품 종합계약,2023-03-02,16924770,입찰,클린푸드앤라이프,(전수)
2023,신성여자고등학교,2023년 3월신성여고 중식 수산물 종합계약,2023-03-02,8969860,입찰,영어조합법인신광원,(전수)
2023,신성여자고등학교,2023년 3월 신성여고 중식육류 종합계약,2023-03-02,18560880,입찰,삼다푸드,(전수)
2023,신성여자고등학교,2023년 3월 신성여자고등학교 친환경농산물 구입,2023-03-02,19418540,입찰,생드르영농조합법인,(전수)
2023,신성여자고등학교,2023년 3월 신성여고 중식 가금류 종합계약,2023-03-02,5777550,입찰,남국후레쉬푸드,(전수)
2023,제주중앙중학교,제주중앙중학교 친환경식품류 2023년 03월 발주,2023-03-02,6316120,1인수의,느영나영영농조합법인,(전수)
2023,강정초등학교,2023년 3월 강정초등학교 공산품류 식재료 구매 변경계약(견적요청),2023-03-02,1733800,1인수의,우성종합유통,(전수)
2023,강정초등학교,2023년 3월 강정초등학교 냉장냉동식품류 식재료 구매 변경계약(견적요청),2023-03-02,2069300,1인수의,한라특판유통,(전수)
2023,강정초등학교,2023년 3월 강정초등학교 친환경류 구매 변경계약,2023-03-02,2715330,1인수의,느영나영영농조합법인,(전수)
2023,강정초등학교,2023년 3월 강정초등학교 육류 종합계약 소액수의,2023-03-02,1792570,2인이상수의,주식회사 비엔에이치푸드,(전수)
2023,함덕고등학교,석식 2023년 3월 함덕고등학교 친환경부식류 구입,2023-03-02,1614000,1인수의,생드르영농조합법인,(전수)
2023,함덕고등학교,석식 2023년 3월 함덕고등학교 식재료(기타부식류) 구입,2023-03-02,3966400,1인수의,제주특판유통,(전수)
2023,함덕고등학교,석식 2023년 3월 함덕고등학교 식재료(육류) 구입,2023-03-02,1515000,1인수의,주식회사삼다푸드,(전수)
2023,함덕고등학교,중식 2023년 3월 함덕고등학교 식재료(과일류) 구입,2023-03-02,2607000,1인수의,일도청과,(전수)
2023,함덕고등학교,중식 2023년 3월 함덕고등학교 식재료(기타부식류) 구입,2023-03-02,21219000,1인수의,제주특판유통,(전수)
2023,함덕고등학교,중식 2023년 3월 함덕고등학교 식재료(가금류) 구입,2023-03-02,2915500,1인수의,한라육계영농조합법인,(전수)
2023,함덕고등학교,중식 2023년 3월 함덕고등학교 친환경부식류 구입,2023-03-02,9418090,1인수의,생드르영농조합법인,(전수)
2023,함덕고등학교,중식 2023년 3월 함덕고등학교 식재료(수산물류) 구입,2023-03-02,2282600,1인수의,재영수산,(전수)
2023,한천초등학교,3월 한천초등학교 육류 식재료 구입,2023-03-02,4144000,1인수의,주식회사삼다푸드,(전수)
2023,한천초등학교,3월 한천초등학교 수산물 식재료 구입,2023-03-02,1883950,1인수의,제주씨푸드,(전수)
2023,한천초등학교,3월 한천초등학교 쌀및친환경식재료 구입,2023-03-02,4707900,1인수의,참맑은영농조합법인,(전수)
2023,한천초등학교,3월 한천초등학교 공산품및일반식재료 식재료 구입,2023-03-02,6247900,1인수의,(유)제주종합식품,(전수)
2023,삼성초등학교,2023년 3월 삼성초등학교 과일류 식재료 구입,2023-03-02,3781300,2인이상수의,일도청과,(전수)
2023,사계초등학교,2023년 3월 사계초등학교 친환경식재료 구입,2023-03-02,2675830,1인수의,느영나영영농조합법인,(전수)
2023,세화고등학교,2023년 3월 세화고등학교 중식 식재료(친환경) 발주,2023-03-02,12048290,1인수의,생드르영농조합법인,(전수)
2023,세화고등학교,세화고등학교 3월 식재료 중식(종합식품류) 식재료 구입,2023-03-02,14993950,1인수의,유한회사 제주종합식품,(전수)
2023,세화고등학교,2023년 3월 세화고등학교 식재료 중식(육류) 구입,2023-03-02,14098000,1인수의,제주경성유통,(전수)
2023,세화고등학교,2023년 3월 세화고등학교 중식 식재료 (수산물) 구매,2023-03-02,6380500,1인수의,재영수산,(전수)
2023,세화고등학교,세화고등학교 3월 가금류 식재료(중식) 구매,2023-03-02,4556600,1인수의,농업회사법인 주식회사 한라씨에프엔,(전수)
2023,세화고등학교,세화고등학교 3월 과일류 식재료(중식) 구매,2023-03-02,5186100,1인수의,일도청과,(전수)
2023,한림초등학교,2023학년도 3월 한림초등학교 가금류 식재료 구매,2023-03-02,1651000,2인이상수의,한라육계영농조합법인,(전수)
2023,한림초등학교,2023학년도 3월 한림초등학교 과일류 식재료 구매,2023-03-02,3106500,1인수의,미주청과 유통센터,(전수)
2023,한림초등학교,2023학년도 3월 한림초등학교 일반식재료 및 공산품류 식재료 구매,2023-03-02,15702510,1인수의,제주특판유통,(전수)
2023,한림초등학교,2023학년도 3월 한림초등학교 수산물류 식재료 구매,2023-03-02,3714850,2인이상수의,제주씨푸드,(전수)
2023,한림초등학교,2023학년도 3월 한림초등학교 육류 식재료 구매,2023-03-02,5888690,2인이상수의,주식회사돌담푸드,(전수)
2023,한림초등학교,2023학년도 3월 한림초등학교 친환경 식재료 구입,2023-03-02,7504320,1인수의,참맑은영농조합법인,(전수)
2023,도순초등학교,도순초등학교 3월 일반농산물 식재료 구매계약,2023-03-02,1642950,2인이상수의,느영나영영농조합법인,(전수)
2023,도순초등학교,도순초등학교 친환경농산물 2023년 03월 구매 계약,2023-03-02,4686080,1인수의,느영나영영농조합법인,(전수)
2023,도순초등학교,도순초등학교 3월 가공식품 식재료 구매계액,2023-03-02,3674230,2인이상수의,한라특판유통,(전수)
2023,도순초등학교,"중문고,도순초,예래초등학교,하원초등학교 육류 종합계약 소액수의",2023-03-02,3153370,2인이상수의,주식회사삼다푸드,(전수)
2023,서귀포대신중학교,2023년 3월 서귀포대신중학교 친환경식재료 구입,2023-03-02,20069350,1인수의,느영나영영농조합법인,(전수)
2023,서귀포대신중학교,2023년 3월 서귀포대신중 수산물류 구입,2023-03-02,6464790,1인수의,영어조합법인 올레바당,(전수)
2023,서귀포대신중학교,3월 서귀포대신중 육류 구입,2023-03-02,7017750,1인수의,주식회사 비엔에이치푸드,(전수)
2023,강정초등학교,2023년 3월 강정초등학교 공산품류 식재료 구매계약(견적요청),2023-03-02,1733800,1인수의,우성종합유통,(전수)
2023,강정초등학교,2023년 3월 강정초등학교 냉장냉동식품류 식재료 구매계약(견적요청),2023-03-02,2069300,1인수의,한라특판유통,(전수)
2023,수산초등학교,학교시설환경개선 운동장 LED경관조명기구(태양광가로등) 교체,2023-03-02,5800000,1인수의,제주지방조달청,(전수)
2023,보목초등학교,2023년 3월 보목초등학교 친환경류 구입,2023-03-02,1554550,1인수의,느영나영영농조합법인,(전수)
2023,하귀초등학교,유치원 입학 관련 학기초 물품(가방 외 2종) 구입,2023-03-02,2145000,1인수의,제주아라교육,(전수)
2023,구엄초등학교,2023년 3월중 일반채소및가공품 식재료 계약,2023-03-02,8094460,1인수의,제주특판유통,(전수)
2023,구엄초등학교,2023년 3월중 친환경류 식재료 계약,2023-03-02,5144580,1인수의,참맑은영농조합법인,(전수)
2023,구엄초등학교,2023년 3월 육류 식재료 계약,2023-03-02,3476550,1인수의,주식회사 비엔에이치푸드,(전수)
2023,구엄초등학교,2023학년도 3월 수산물 식재료 계약,2023-03-02,2125390,1인수의,영어조합법인 올레바당,(전수)
2023,한마음초등학교,2023년 03월 한마음초등학교 친환경 발주,2023-03-02,5662850,2인이상수의,생드르영농조합법인,(전수)
2023,제주동초등학교,[재견적] 2023년 3월 제주동초등학교 청과류 식재료 견적요청,2023-03-02,2795500,1인수의,일도청과,(전수)
2023,외도초등학교,2023학년도 3학년~5학년 영어 워크북 제작,2023-03-02,3783500,1인수의,미광인쇄,(전수)
2023,표선초등학교,(조달)2023학년도 자연증가학급 학생용 신발장 및 교사용 책상 구입,2023-03-02,8515100,1인수의,주식회사 해원,(전수)
2023,제주여자상업고등학교,2023학년도 NCS실무(회계실무) 교과 보조교재 구입(카드),2023-03-02,2457000,1인수의,(주)교보문고,(전수)
