계약번호,구분,계약명,계약일,금액,수요기관,학교코드,급별,시도,상세URL,학교명,업체명
R26TE16434363,기술용역,2026학년도 AI 디지털 HERO 챌린지 프로그램 체험  운영,2026-07-07,12060000,경기도교육청 경기도안산교육지원청 안산해솔중학교,7611223,중학교,경기도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R26TA02038770&ctrtChgOrd=00&prcmBsneSeCd=조070003&srchName=ctrtCrst&openUrl=Y,안산해솔중학교,주식회사 어썸스쿨
R26TE16434448,기술용역,2026학년도교원읽걷쓰AI프로젝트『AI에듀스페이스탐방워크숍』버스임차,2026-07-07,650000,인천광역시교육청 인천생활과학고등학교,7310193,고등학교,인천광역시,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R26TA02032889&ctrtChgOrd=00&prcmBsneSeCd=조070003&srchName=ctrtCrst&openUrl=Y,인천생활과학고등학교,신인천관광(주)
R26TE16434821,기술용역,발산중 드론코딩 연계 미래기술 체험교육 계약,2026-07-07,6390000,경기도고양교육청 발산중학교,7621019,중학교,경기도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R26TA02034611&ctrtChgOrd=00&prcmBsneSeCd=조070003&srchName=ctrtCrst&openUrl=Y,발산중학교,동국대학교 드론아카데미
R26TE16435145,기술용역,[2026직업교육 모델학교]1학년 AI&DATA 활용 창업캠프 운영 용역,2026-07-08,6500000,경기도교육청 세경고등학교,7530947,고등학교,경기도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R26TA02040477&ctrtChgOrd=00&prcmBsneSeCd=조070003&srchName=ctrtCrst&openUrl=Y,세경고등학교,주식회사 프리윌
R26TE16435460,기술용역,"명현중 AI 중점학교 1,2학년 교과연계 AI 체험프로그램 용역계약",2026-07-07,5280000,인천광역시교육청 인천광역시북부교육지원청 명현중학교,7331214,중학교,인천광역시,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R26TA02040524&ctrtChgOrd=00&prcmBsneSeCd=조070003&srchName=ctrtCrst&openUrl=Y,명현중학교,주식회사 프로젝트에듀
R26TE16437252,기술용역,피지컬 AI 리터러시 함양 프로그램 운영 용역,2026-07-06,5000000,대구광역시동부교육청 대륜중학교,7251033,중학교,대구광역시,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R26TA02040945&ctrtChgOrd=00&prcmBsneSeCd=조070003&srchName=ctrtCrst&openUrl=Y,대륜중학교,(주)추론
R26TE16437264,기술용역,2026년 홍성중학교 'AI와 함께하는 상상플러스 문학체험' 및 1학년 자유학기제 대학연계 진로체험 학생수송차량 임차용역,2026-07-06,1100000,충청남도홍성교육청 홍성중학교,8261012,중학교,충청남도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R26TA02032350&ctrtChgOrd=00&prcmBsneSeCd=조070003&srchName=ctrtCrst&openUrl=Y,홍성중학교,(주)통일고속관광
R26TE16462807,기술용역,2026학년도 AI 중점학교 대학 연계 전공체험 프로그램 참가 전세버스 용역,2026-07-06,850000,충청남도교육청 한일고등학교,8140107,고등학교,충청남도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R26TA02035085&ctrtChgOrd=00&prcmBsneSeCd=조070003&srchName=ctrtCrst&openUrl=Y,한일고등학교,세종해외관광(주)
R26TE16462914,기술용역,2026년 AI솔루션 기반 주제탐구캠프 위탁교육,2026-07-08,7800000,인천광역시교육청 부광여자고등학교,7310047,고등학교,인천광역시,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R26TA02040060&ctrtChgOrd=00&prcmBsneSeCd=조070003&srchName=ctrtCrst&openUrl=Y,부광여자고등학교,메이저맵 주식회사
R26TE16463606,기술용역,부용고등학교 3학년 학교자율교육과정 AI기반 진로탐구 캠프 프로그램 운영,2026-06-24,5540000,경기도교육청 부용고등학교,7530575,고등학교,경기도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R26TA01992982&ctrtChgOrd=00&prcmBsneSeCd=조070003&srchName=ctrtCrst&openUrl=Y,부용고등학교,피스에듀케이션
R26TE16463934,기술용역,논문 및 학술 정보 사이트 구독 이용료,2026-07-08,2643500,경기도교육청 안양여자고등학교,7530185,고등학교,경기도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R26TA02041377&ctrtChgOrd=00&prcmBsneSeCd=조070003&srchName=ctrtCrst&openUrl=Y,안양여자고등학교,주식회사 누리미디어
R26TE16463948,기술용역,2026학년도 AI중점학교 프로그램(신산업 인공지능 진로체험) 운영,2026-07-06,3500000,세종특별자치시교육청 집현중학교,9300311,중학교,세종특별자치시,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R26TA02034768&ctrtChgOrd=00&prcmBsneSeCd=조070003&srchName=ctrtCrst&openUrl=Y,집현중학교,퓨쳐캔버스 주식회사
R26TE16463948,기술용역,2026학년도 AI중점학교 프로그램(신산업 인공지능 진로체험) 운영,2026-07-06,3500000,집현중학교,9300311,중학교,세종특별자치시,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R26TA02034768&ctrtChgOrd=00&prcmBsneSeCd=조070003&srchName=ctrtCrst&openUrl=Y,집현중학교,퓨쳐캔버스 주식회사
R26TE16464530,기술용역,성남여자고등학교 AI집중캠프 운영 프로그램 용역 계약,2026-07-07,9480000,경기도교육청 성남여자고등학교,7530085,고등학교,경기도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R26TA02038381&ctrtChgOrd=00&prcmBsneSeCd=조070003&srchName=ctrtCrst&openUrl=Y,성남여자고등학교,주식회사 럭스로보
R26TE16464589,기술용역,(화담고) 2026학년도 AI·디지털 융합역량 강화 프로그램 운영 용역,2026-07-08,8040000,경기도교육청 화담고등학교,7531529,고등학교,경기도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R26TA02039503&ctrtChgOrd=00&prcmBsneSeCd=조070003&srchName=ctrtCrst&openUrl=Y,화담고등학교,주식회사 어썸스쿨
R26TE16464683,기술용역,2026년 원미고 AI·SW 융합 체험 교육 프로그램,2026-07-07,2400000,경기도교육청 원미고등학교,7530106,고등학교,경기도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R26TA02034043&ctrtChgOrd=00&prcmBsneSeCd=조070003&srchName=ctrtCrst&openUrl=Y,원미고등학교,주식회사 에이블
R26TE16464909,기술용역,AI & 디지털 진로박람회 캠프 부스 운영,2026-07-08,6600000,경기도교육청 경기도수원교육지원청 수원다산중학교,7541355,중학교,경기도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R26TA02039496&ctrtChgOrd=00&prcmBsneSeCd=조070003&srchName=ctrtCrst&openUrl=Y,수원다산중학교,주식회사 브레인스파크
R26TE16464987,기술용역,2026년 AI 및 ICT 융합 메이커톤 계약,2026-07-09,2970000,울산광역시교육청 화봉고등학교,7480171,고등학교,울산광역시,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R26TA02041714&ctrtChgOrd=00&prcmBsneSeCd=조070003&srchName=ctrtCrst&openUrl=Y,화봉고등학교,이지메이커스
R26TE16465529,기술용역,대구용호초등학교 AI 디지털 선도학교 캠프 운영 계약,,11450000,대구광역시동부교육청 대구용호초등학교,7251106,초등학교,대구광역시,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R26TA02041635&ctrtChgOrd=00&prcmBsneSeCd=조070003&srchName=ctrtCrst&openUrl=Y,대구용호초등학교,주식회사 크레듀
R26TE16466373,기술용역,"명현중 AI 중점학교 1,2학년 교과연계 AI 체험프로그램 용역계약",2026-07-07,5280000,인천광역시교육청 인천광역시북부교육지원청 명현중학교,7331214,중학교,인천광역시,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R26TA02040524&ctrtChgOrd=00&prcmBsneSeCd=조070003&srchName=ctrtCrst&openUrl=Y,명현중학교,주식회사 프로젝트에듀
R26TE16466608,기술용역,논문 및 학술 정보 사이트 구독 이용료,2026-07-08,2643500,경기도교육청 안양여자고등학교,7530185,고등학교,경기도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R26TA02041377&ctrtChgOrd=00&prcmBsneSeCd=조070003&srchName=ctrtCrst&openUrl=Y,안양여자고등학교,주식회사 누리미디어
R26TE16466980,기술용역,"5,6학년 1학기 AI체험+롯데월드 현장체험학습 임차용역비 지급",2026-07-08,3800000,세종특별자치시교육청 다빛초등학교,9300171,초등학교,세종특별자치시,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R26TA02042076&ctrtChgOrd=00&prcmBsneSeCd=조070003&srchName=ctrtCrst&openUrl=Y,다빛초등학교,주식회사 베스트 투어
R26TE16466980,기술용역,"5,6학년 1학기 AI체험+롯데월드 현장체험학습 임차용역비 지급",2026-07-08,3800000,다빛초등학교,9300171,초등학교,세종특별자치시,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R26TA02042076&ctrtChgOrd=00&prcmBsneSeCd=조070003&srchName=ctrtCrst&openUrl=Y,다빛초등학교,주식회사 베스트 투어
R26TE16467128,기술용역,AI 챌린지 캠프 버스 임차 계약,2026-07-08,720000,대구광역시교육청 매천고등학교,7240272,고등학교,대구광역시,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R26TA02042330&ctrtChgOrd=00&prcmBsneSeCd=조070003&srchName=ctrtCrst&openUrl=Y,매천고등학교,이천이월드고속관광(주)
R26TE16467234,기술용역,2026학년도 AI중점학교 디지털 시민 교육 용역,2026-07-08,5500000,경상북도구미교육청 선주중학교,8801148,중학교,경상북도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R26TA02042337&ctrtChgOrd=00&prcmBsneSeCd=조070003&srchName=ctrtCrst&openUrl=Y,선주중학교,한국인성교육연구소 주식회사
R26TE16467362,기술용역,2026학년도 곤지암고등학교 1학년 학생인성 및 AI 미래역량함양 체험 프로그램 차량 임차 용역 계약,2026-07-07,770000,경기도교육청 곤지암고등학교,7530632,고등학교,경기도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R26TA02038545&ctrtChgOrd=00&prcmBsneSeCd=조070003&srchName=ctrtCrst&openUrl=Y,곤지암고등학교,주식회사 서울구경
R26TE16467388,기술용역,2026학년도 미래인재 성장을 위한 맞춤형 대학(KAIST) 탐방 전세버스 차량 임차 용역,2026-07-03,770000,경상북도교육청 경산고등학교,8750081,고등학교,경상북도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R26TA02042370&ctrtChgOrd=00&prcmBsneSeCd=조070003&srchName=ctrtCrst&openUrl=Y,경산고등학교,뉴부림고속관광 주식회사 경산지점
R26TE16467762,기술용역,2026년 AI솔루션 기반 주제탐구캠프 위탁교육,2026-07-08,7800000,인천광역시교육청 부광여자고등학교,7310047,고등학교,인천광역시,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R26TA02040060&ctrtChgOrd=00&prcmBsneSeCd=조070003&srchName=ctrtCrst&openUrl=Y,부광여자고등학교,메이저맵 주식회사
R26TE16467808,기술용역,2026학년도 옥빛고 AI교과융합 프로그램 위탁용역,,8000000,경기도교육청 옥빛고등학교,7531393,고등학교,경기도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R26TA02042585&ctrtChgOrd=00&prcmBsneSeCd=조070003&srchName=ctrtCrst&openUrl=Y,옥빛고등학교,주식회사 한국진로개발원
R26TE16467899,기술용역,2026학년도 AI중점학교 AI해커톤 프로그램운영 용역 계약,2026-07-08,8730000,경기도안양교육청 안양서중학교,7569067,중학교,경기도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R26TA02039988&ctrtChgOrd=00&prcmBsneSeCd=조070003&srchName=ctrtCrst&openUrl=Y,안양서중학교,주식회사 브레인스파크
R26TE16468129,기술용역,2026학년도 소프트웨어(SW) 교육 운영 용역 계약,2026-02-24,9900000,충청남도당진교육청 전대초등학교,8291041,초등학교,충청남도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R26TA01520833&ctrtChgOrd=00&prcmBsneSeCd=조070003&srchName=ctrtCrst&openUrl=Y,전대초등학교,나우누리 교육 재단법인
R26TE16468155,기술용역,2026학년도 1학년 디지털 AI교육(AI와 함께하는 꿈 그리기 도예체험) 진로탐색활동 프로그램 위탁 운영,2026-07-08,7920000,대구광역시교육청 대구광역시남부교육청 월서중학교,7271034,중학교,대구광역시,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R26TA02042542&ctrtChgOrd=00&prcmBsneSeCd=조070003&srchName=ctrtCrst&openUrl=Y,월서중학교,고은도예
R26TE16468163,기술용역,"2025학년도 겨울방학 AI,SW 학력캠프 운영 용역 계약",2025-12-29,736000,충청남도당진교육청 전대초등학교,8291041,초등학교,충청남도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R25TA01264775&ctrtChgOrd=00&prcmBsneSeCd=조070003&srchName=ctrtCrst&openUrl=Y,전대초등학교,나우누리 교육 재단법인
R26TE16468176,기술용역,"2025학년도 여름방학 AI,SW 학력캠프 운영 계약",2025-07-01,736000,충청남도당진교육청 전대초등학교,8291041,초등학교,충청남도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R25TA00686841&ctrtChgOrd=00&prcmBsneSeCd=조070003&srchName=ctrtCrst&openUrl=Y,전대초등학교,나우누리 교육 재단법인
R26TE16468178,기술용역,2025학년도 소프트웨어(SW) 교육 운영 용역 계약,2025-03-17,8004000,충청남도당진교육청 전대초등학교,8291041,초등학교,충청남도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R25TA00262920&ctrtChgOrd=00&prcmBsneSeCd=조070003&srchName=ctrtCrst&openUrl=Y,전대초등학교,나우누리 교육 재단법인
R26TE16468213,기술용역,부원고등학교 학과재구조화사업 AI로보틱스과실습실 개선공사 설계용역,2026-07-07,4500000,경기도교육청 부원고등학교,7530842,고등학교,경기도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R26TA02040334&ctrtChgOrd=01&prcmBsneSeCd=조070003&srchName=ctrtCrst&openUrl=Y,부원고등학교,두리건축사사무소
R26TE16468324,기술용역,2025학년도 AI디지털 교과서 구독 계약 (1학기),2025-10-31,15068250,대전광역시교육청 대전광역시서부교육지원청 대전새미래초등학교,7451311,초등학교,대전광역시,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R25TA00518419&ctrtChgOrd=01&prcmBsneSeCd=조070003&srchName=ctrtCrst&openUrl=Y,대전새미래초등학교,(주)천재교과서
R26TE16468323,기술용역,2025학년도 AI디지털 교과서 구독 계약(학년도),2025-10-31,11407500,대전광역시교육청 대전광역시서부교육지원청 대전새미래초등학교,7451311,초등학교,대전광역시,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R25TA00522273&ctrtChgOrd=01&prcmBsneSeCd=조070003&srchName=ctrtCrst&openUrl=Y,대전새미래초등학교,(주)천재교과서
R26TE16468448,기술용역,2026학년도 AI 디지털활용교육 에이전트 실습 수업 업체 용역 계약,,8100000,경기도교육청 서천고등학교,7531096,고등학교,경기도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R26TA02042789&ctrtChgOrd=00&prcmBsneSeCd=조070003&srchName=ctrtCrst&openUrl=Y,서천고등학교,주식회사공도
R26TE16468488,기술용역,2026학년도 AI 디지털 교육 워크숍 운영 용역,2026-07-08,6602520,세종특별자치시교육청 조치원중학교,9300045,중학교,세종특별자치시,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R26TA02017447&ctrtChgOrd=01&prcmBsneSeCd=조070003&srchName=ctrtCrst&openUrl=Y,조치원중학교,주식회사 세종트래비즈
R26TE16468502,기술용역,성남여자고등학교 AI집중캠프 운영 프로그램 용역 계약,2026-07-07,9480000,경기도교육청 성남여자고등학교,7530085,고등학교,경기도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R26TA02038381&ctrtChgOrd=00&prcmBsneSeCd=조070003&srchName=ctrtCrst&openUrl=Y,성남여자고등학교,주식회사 럭스로보
R26TE16468558,기술용역,2026 천안삼거리초등학교 AI/SW 체험의 날 프로그램 운영 용역,2026-07-09,9600000,충청남도교육청 충청남도천안교육청 천안삼거리초등학교,8151108,초등학교,충청남도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R26TA02042334&ctrtChgOrd=00&prcmBsneSeCd=조070003&srchName=ctrtCrst&openUrl=Y,천안삼거리초등학교,주식회사 브레인스파크
R26TE16468878,기술용역,2026학년도 서울매그넷고 중기부 산학맞춤반 중소기업 이해연수 및 AI역량강화캠프 위탁 용역,2026-07-08,11562000,서울특별시교육청 서울매그넷고등학교,7011506,고등학교,서울특별시,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R26TA02038607&ctrtChgOrd=00&prcmBsneSeCd=조070003&srchName=ctrtCrst&openUrl=Y,서울매그넷고등학교,주식회사 터치더월드
R26TE16469141,기술용역,2026학년도 미래인재 성장을 위한 맞춤형 대학(KAIST) 탐방 전세버스 차량 임차 용역,2026-07-03,770000,경상북도교육청 경산고등학교,8750081,고등학교,경상북도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R26TA02042370&ctrtChgOrd=00&prcmBsneSeCd=조070003&srchName=ctrtCrst&openUrl=Y,경산고등학교,뉴부림고속관광 주식회사 경산지점
R26TE16469679,기술용역,AI 챌린지 캠프 버스 임차 계약,2026-07-08,720000,대구광역시교육청 매천고등학교,7240272,고등학교,대구광역시,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R26TA02042330&ctrtChgOrd=00&prcmBsneSeCd=조070003&srchName=ctrtCrst&openUrl=Y,매천고등학교,이천이월드고속관광(주)
R26TE16469821,기술용역,부용고등학교 2026학년도 2학년 진로연계 인공지능 프로그램 운영 용역 계약,2026-07-08,4615000,경기도교육청 부용고등학교,7530575,고등학교,경기도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R26TA02039740&ctrtChgOrd=00&prcmBsneSeCd=조070003&srchName=ctrtCrst&openUrl=Y,부용고등학교,주식회사 어썸스쿨
