회계연도,기관명,계약방법,계약명,계약일,계약금액,계약상대자,키워드
2023,연포초등학교,1인수의,2023년 전기안전관리대행료,2023-03-14,10428000,(주)한국나이스이테크,(전수)
2023,공덕초등학교,1인수의,2023학년도 컴퓨터유지보수 용역료 지급,2023-03-14,1980000,영재정보시스템,(전수)
2023,공덕초등학교,1인수의,(자동이체)2023학년도 야간기계경비 용역료 지급,2023-03-14,2376000,(주)에스원,(전수)
2023,공덕초등학교,1인수의,2023학년도 교무실 복사기 및 칼라프린터기 임대 용역료 지급,2023-03-14,2376000,남양산오에이(OA),(전수)
2023,공덕초등학교,1인수의,2023학년도 기름걸레 용역료 지급,2023-03-14,1309000,보명기업,(전수)
2023,공덕초등학교,1인수의,2023학년도 소방시설 안전관리대행 용역료 지급,2023-03-14,1848000,(주)가가이엔지,(전수)
2023,공덕초등학교,1인수의,2023학년도 전기시설 안전관리대행 용역료 지급,2023-03-14,1188000,(주)서광전기안전기술단,(전수)
2023,장전초등학교,1인수의,"2023학년도 복사기, 칼라 프린트 임대료 지급",2023-03-14,5148000,진영사무기,(전수)
2023,분포중학교,1인수의,2023학년도 3학년 졸업 앨범 계약,2023-03-13,14654400,부산지방조달청,(전수)
2023,센텀중학교,1인수의,2023년 공기정화기(쿠쿠홈시스 67대)용역비 지출,2023-03-13,12964500,쿠쿠홈시스(주),(전수)
2023,모전중학교,1인수의,2023학년도 기름걸레 세척 및 관리비 지출,2023-03-13,3530000,대경기업,(전수)
2023,연천초등학교,1인수의,2023학년도 기계설비유지관리용역비 지출,2023-03-13,3960000,에스와이씨앤씨(주),(전수)
2023,모전중학교,1인수의,2023학년도 기계설비 유지관리 용역비 지출,2023-03-13,6540000,(주)세정이엔지,(전수)
2023,모전중학교,1인수의,2023학년도 화장실 탈취제 구입비 지출,2023-03-13,1320000,선진B&T,(전수)
2023,연포초등학교,1인수의,2023년 기름걸레 용역,2023-03-13,4862000,그린데이,(전수)
2023,호암초등학교,1인수의,2022. 사무기기(복합기) 유지보수료 지급,2023-03-13,4704000,일신OA시스템 (주),(전수)
2023,모전중학교,1인수의,2023학년도 기계경비시스템 사용료 지출,2023-03-10,3600000,에스케이쉴더스(주) 양산지점,(전수)
2023,용수중학교,1인수의,2023학년도 기계설비 유지관리 연간용역비 지급,2023-03-10,6120000,(주)동남엔지니어링,(전수)
2023,부산과학고등학교,1인수의,"2023학년도 정보검색대 레이저프린터기 임대료 지급(S2B, 원인)",2023-03-10,2640000,LC 비지니스솔루션,(전수)
2023,모전중학교,1인수의,2023학년도 복사기 임차료 지출,2023-03-10,1320000,삼흥OA시스템,(전수)
2023,모전중학교,1인수의,2023학년도 소방시설 안전관리대행 수수료 지출,2023-03-10,2653370,(주) 남경이엔지,(전수)
2023,부산과학고등학교,1인수의,"2023학년도 전기안전관리용역료 지급(S2B, 원인)",2023-03-10,11220000,(주)한국나이스이테크,(전수)
2023,모전중학교,1인수의,2023학년도 전기설비 안전관리대행 수수료 지출,2023-03-10,7260000,(주)세종이티에스,(전수)
2023,부산과학고등학교,1인수의,"2023학년도 행정실 및 교무실 복사기 렌탈비 지급(S2B, 원인)",2023-03-10,3168000,LC 비지니스솔루션,(전수)
2023,모전중학교,1인수의,2023학년도 학내전산망 유지보수비 지출,2023-03-10,4800000,디케이(D.K)시스템,(전수)
2023,부산과학고등학교,1인수의,"2023학년도 소방안전관리 용역료 지급(S2B, 원인)",2023-03-10,5280000,(주)정관소방,(전수)
2023,부산과학고등학교,1인수의,"2023학년도 기계설비 관리대행 용역료 지급(S2B, 원인)",2023-03-10,6930000,주식회사 나젤이텍,(전수)
2023,부산과학고등학교,1인수의,"2023학년도 기계경비용역료 지급(S2B, 원인)",2023-03-10,4620000,(주)시티캅,(전수)
2023,부산과학고등학교,1인수의,2023학년도 교직원 휴게실 안마기 렌탈비 지급(원인),2023-03-10,2145600,주식회사 바디프랜드,(전수)
2023,부산과학고등학교,1인수의,"2023학년도 3학년실 및 화학교사연구실, 생활지도부실 복사기 렌탈비 지급(S2B, 원인)",2023-03-10,3168000,신도OA서비스,(전수)
2023,부산과학고등학교,1인수의,"2023학년도 1, 2학년실 복합기 렌탈비 지급(S2B, 원인)",2023-03-10,3168000,LC 비지니스솔루션,(전수)
2023,부산과학고등학교,1인수의,"2023학년도 통합시스템 유지보수용역료 지급(S2B, 원인)",2023-03-10,16800000,(주)브로넷,(전수)
2023,달산초등학교,1인수의,[G2B 이용] 2023학년도 돌봄교실 특기적성 프로그램 용역비,2023-03-09,23998890,(주)동아방과후학교지원센터,(전수)
2023,주례여자고등학교,1인수의,2023학년도 전기설비관리 용역-쌍용전기,2023-03-09,4356000,(주)쌍용전기안전공단,(전수)
2023,금명여자고등학교,1인수의,2023학년도 복사기유지보수 용역계약에 따른 대금 지급,2023-03-09,4752000,(주) Y.E.S세진,(전수)
2023,교리초등학교,1인수의,2023학년도 현장체험학습 차량비(유치원),2023-03-08,1650000,우리고속관광협동조합,(전수)
2023,지산고등학교,1인수의,2023학년도 도서관 학생 독서교육 활성화를 위한 정기간행물(과학동아 외 6종) 정기구독,2023-03-08,1648000,지산서림,(전수)
2023,달산초등학교,1인수의,[S2B 이용] 2023학년도 잉크젯 프린터 임대료,2023-03-07,1596000,동부종합사무기,(전수)
2023,달산초등학교,1인수의,[S2B 이용] 2023학년도 전기설비 안전관리 용역비,2023-03-07,7920000,(주)세종이티에스,(전수)
2023,달산초등학교,1인수의,[S2B 이용] 2023학년도 정보화기기 유지보수비,2023-03-07,3168000,가온,(전수)
2023,달산초등학교,1인수의,[S2B 이용] 2023학년도 소방시설 안전관리 대행료,2023-03-07,2412160,(주) 남경이엔지,(전수)
2023,감천초등학교,1인수의,2023학년도 소방시설 안전관리대행 용역비 지급,2023-03-07,2255370,(주) 남경이엔지,(전수)
2023,감천초등학교,1인수의,2023학년도 기계경비시스템 용역비 지급,2023-03-07,3264000,(주) 에스원,(전수)
2023,달산초등학교,1인수의,[S2B 이용] 2023학년도 무인 기계경비 용역비,2023-03-07,4116000,에스케이쉴더스(주) 양산지점,(전수)
2023,달산초등학교,1인수의,[S2B 이용] 2023학년도 기름걸레 유지보수비,2023-03-07,2937000,제이엠장미,(전수)
2023,감천초등학교,1인수의,2023학년도 오수정화조관리 용역비 지급,2023-03-07,1800000,(주)엘엠에이치엔지니어링,(전수)
2023,달산초등학교,1인수의,"[S2B 이용] 2023학년도 교무실, 1&2학년 연구실 복사기 임대료",2023-03-07,3300000,영시스템즈,(전수)
2023,감천초등학교,1인수의,2023학년도 유치원 프린터 임대·관리 용역비 지급,2023-03-07,1188000,닷컴사무기,(전수)
2023,감천초등학교,1인수의,2023학년도 복사기 임대·관리 용역비 지급,2023-03-07,3960000,닷컴사무기,(전수)
2023,감천초등학교,1인수의,2023학년도 전기안전관리 용역비 지급,2023-03-07,2904000,(주)쌍용전기안전공단,(전수)
2023,감천초등학교,1인수의,2023학년도 전산장비 유지보수 용역비 지급,2023-03-07,2640000,닷컴사무기,(전수)
2023,동백중학교,1인수의,2023학년도 학내망 컴퓨터 유지 보수 용역비 지출,2023-03-07,8400000,지앤텍,(전수)
2023,덕천중학교,1인수의,2023학년도 3학년 졸업 앨범 제작 구입비 지출,2023-03-07,8304620,영화칼라,(전수)
2023,동백중학교,1인수의,2023학년도 자가용 전기설비 안전관리 대행 용역비 지출,2023-03-07,5520000,(주)한국나이스이테크,(전수)
2023,동백중학교,1인수의,2023학년도 인쇄기 렌탈료 지출,2023-03-07,1980000,삼일OA시스템,(전수)
2023,부흥중학교,1인수의,2023학년도 소방시설유지 보수 용역비 지급,2023-03-07,3194400,(주)더베스트이앤씨,(전수)
2023,부흥중학교,1인수의,2023학년도 전기안전관리 용역비 지급,2023-03-07,4092000,(주)중앙전기관리기술단,(전수)
2023,동백중학교,1인수의,2023학년도 소방시설 안전관리대행 용역비 지출,2023-03-07,2411060,(주) 남경이엔지,(전수)
2023,부흥중학교,1인수의,2023학년도 학내전산망 유지보수 용역비 지급,2023-03-07,3960000,토탈전산시스템,(전수)
2023,부흥중학교,1인수의,부흥다방 원두커피머신 렌탈료 지급,2023-03-07,1980000,동서씨엔비,(전수)
2023,동백중학교,1인수의,2023학년도 CCTV 유지보수 렌탈 용역비 지출(자동이체),2023-03-07,5520000,(주) 에스원,(전수)
2023,센텀중학교,1인수의,2023년 화장실 비데(청호나이스)렌탈료 지출- 자동이체,2023-03-07,1317500,청호나이스(주),(전수)
2023,부흥중학교,1인수의,2023학년도 무인기계경비 용역료 지급,2023-03-07,3696000,(주)시티캅,(전수)
2023,부흥중학교,1인수의,2023학년도 복사기 임대료 지급,2023-03-07,6336000,일신OA시스템 (주),(전수)
2023,장전중학교,1인수의,2023학년도 전기안전관리 용역비,2023-03-06,3240000,(주)한국나이스이테크,(전수)
2023,장전중학교,1인수의,2023학년도 인쇄실 인쇄기 임대 용역비,2023-03-06,1320000,진영사무기,(전수)
2023,장전중학교,1인수의,2023학년도 컴퓨터 유지보수 용역비,2023-03-06,2640000,유신정보,(전수)
2023,장전중학교,1인수의,2023학년도 소방안전관리 용역비,2023-03-06,1991000,(주) 남경이엔지,(전수)
2023,성모여자고등학교,1인수의,2023학년도 학교물품관리시스템 유지보수 계약 용역료 지급,2023-03-06,1320000,드림이지넷,(전수)
2023,성동초등학교,1인수의,2023학년도 프린터 임대 계약 임대료 지급,2023-03-06,4266000,아이티워크,(전수)
2023,성동초등학교,1인수의,2023학년도 전기안전관리 용역 계약 용역료 지급,2023-03-06,7260000,(주)남부전기안전공단,(전수)
2023,송수초등학교,1인수의,기계설비 유지관리 용역비 지급,2023-03-06,6930000,주식회사 나젤이텍,(전수)
2023,장전중학교,1인수의,2023학년도 행정실 및 교무실 복사기 임대 용역비,2023-03-06,4296000,(주) Y.E.S세진,(전수)
2023,장전중학교,1인수의,2023학년도 무인 기계 시스템 경비 용역비,2023-03-06,4356000,(주)시티캅,(전수)
2023,성동초등학교,1인수의,2023학년도 무인경비 용역 계약 용역료 지급,2023-03-06,6672000,(주) 에스원,(전수)
2023,신천초등학교,1인수의,(s2b)2023학년도 기계설비 유지관리 용역비,2023-03-06,6352500,주식회사 나젤이텍,(전수)
2023,더푸르네유치원,1인수의,2023학년도 교무실 프린터기 렌탈료 지출,2023-03-06,1260000,일성시스템,(전수)
2023,더푸르네유치원,1인수의,2023학년도 학교시설 기계경비용역료 지출,2023-03-06,3300000,(주)시티캅,(전수)
2023,더푸르네유치원,1인수의,2023학년도 전산유지보수 용역료 지출,2023-03-06,1320000,일성시스템,(전수)
2023,더푸르네유치원,1인수의,2023학년도 전기설비안전 관리대행 용역료 지출,2023-03-06,1320000,(주)쌍용전기안전공단,(전수)
2023,더푸르네유치원,1인수의,2023학년도 소방시설 안전관리대행 용역료 지출,2023-03-06,1211000,(주) 남경이엔지,(전수)
2023,당평초등학교,1인수의,2023학년도 인쇄실 인쇄기 임대료 지급,2023-03-06,1320000,일신OA시스템 (주),(전수)
2023,승학초등학교,1인수의,2023학년도 소방시설 안전관리 용역비 지급(S2B),2023-03-03,2964000,(주)아진소방,(전수)
2023,덕천초등학교,1인수의,공기청정기(행정실 외) 임차관리용역비 납부,2023-03-03,2086700,코웨이(주),(전수)
2023,방곡초등학교,1인수의,2023학년도 무인경비 용역료 지출,2023-03-03,3366000,(주) 에스원,(전수)
2023,부산여자상업고등학교,1인수의,학교물품관리 용역 계약 체결,2023-03-03,1740000,드림이지넷,(전수)
2023,승학초등학교,1인수의,2023학년도 무한프린터 유지보수 용역비 지급(S2B),2023-03-03,3300000,토탈전산시스템,(전수)
2023,승학초등학교,1인수의,2023학년도 기계경비 용역비 지급(S2B),2023-03-03,3300000,(주)시티캅,(전수)
2023,승학초등학교,1인수의,2023학년도 전산장비 및 네트워크 유지보수 용역비 지급(S2B),2023-03-03,1980000,토탈전산시스템,(전수)
2023,호암초등학교,1인수의,2023학년도 비데 시용료 지급,2023-03-03,1929600,SK매직(주),(전수)
2023,주감중학교,1인수의,정보화기기 유지보수용역비,2023-03-03,2640000,유신정보,(전수)
2023,주감중학교,1인수의,"교무실 및 행정실 복사기 2대, 프린터 2대 렌탈료",2023-03-03,3204000,LC토탈서비스,(전수)
2023,주감중학교,1인수의,공기정화장치렌탈비 2-1,2023-03-03,1720000,이지웰코리아,(전수)
2023,성동초등학교,1인수의,2023학년도 학내망 및 컴퓨터 유지보수 용역 계약 용역료 지급,2023-03-03,6480000,아이티워크,(전수)
2023,성동초등학교,1인수의,2023학년도 소방안전관리 용역 계약 용역료 지급,2023-03-03,1991000,(주) 남경이엔지,(전수)
2023,성동초등학교,1인수의,2023학년도 복사기 임대 계약 임대료 지급,2023-03-03,3600000,동부종합사무기,(전수)
2023,주감중학교,1인수의,무인기계경비위탁비,2023-03-03,3696000,(주) 에스원,(전수)
2023,승학초등학교,1인수의,2023학년도 전기설비 안전관리 용역비 지급(S2B),2023-03-03,2904000,(주)항도전기관리,(전수)
