학교,시도,도메인,링크문구,링크URL
근명고등학교,경기,www.airkorea.or.kr,20171213103022.jpg,https://www.airkorea.or.kr/web/
근명고등학교,경기,ilovewater.or.kr,20161115103113.gif,http://ilovewater.or.kr/web
근명고등학교,경기,www.kpsg.or.kr,20161115103039.gif,https://www.kpsg.or.kr:53517/main_kor/index.php
근명고등학교,경기,www.gov.kr,정부24.JPG,https://www.gov.kr/portal/main/nologin
금계초등학교,경기,www.goegy.kr,회원가입,https://www.goegy.kr/gygg-e/sb/sbscrb/insertSbscrbInfo01.do?sbscrbCtx=gygg-e
금계초등학교,경기,www.goedu.kr,,https://www.goedu.kr/bbs/2/view/55
금계초등학교,경기,goegy.kr,성희롱성폭력사이버신고센터.png,https://goegy.kr/nuri/bbs/bbs.php?sub_type=postform&amp;pidx=681&amp;didx=325&amp;bs_idx=325&amp;s_where=&amp;s_text=&amp;s_cate=&amp;s_recom=&amp;s_year=&amp;s_month=&amp;s_day=&amp;page_num=1
금교초등학교,경기,www.goegn.kr,회원가입,https://www.goegn.kr/kumkyo-e/sb/sbscrb/insertSbscrbInfo01.do
금교초등학교,경기,www.ekape.or.kr,축산물이력번호 조회,https://www.ekape.or.kr/kapecp/ui/kapecp/trust.jsp?searchKeyword=1328304344&amp;mcode=1915&amp;cate=1915
금교초등학교,경기,www.goedu.kr,,https://www.goedu.kr/bbs/2/view/55
금교초등학교,경기,www.edunet4u.net,1301876670.jpg,http://www.edunet4u.net/
금릉중학교,경기,www.goedu.kr,,https://www.goedu.kr/bbs/2/view/55
금릉중학교,경기,schoolaw.lawinfo.or.kr,스쿨로 배너.jpg,http://schoolaw.lawinfo.or.kr/
금릉중학교,경기,www.ebs.co.kr,ebs.jpg,http://www.ebs.co.kr/
금암초등학교,경기,www.ebs.co.kr,EBS.png,https://www.ebs.co.kr/main?NaPm=ct%3Dhf2bview%7Cci%3D0Gy1001FZzHfpCO600-M%7Ctr%3Dsa%7Cet%3Dhf3rbd2w%7Cba%3D1%2E0%7Caa%3D1%2E0%7Chk%3Db03c9555b13a8cdb2e0c58e6759281a4efcd510d
금암초등학교,경기,www.edunet.net,에듀넷.png,http://www.edunet.net/nedu/main/mainForm.do
기산중학교,경기,www.ebs.co.kr,EBS.png,https://www.ebs.co.kr/main?NaPm=ct%3Dhf2bview%7Cci%3D0Gy1001FZzHfpCO600-M%7Ctr%3Dsa%7Cet%3Dhf3rbd2w%7Cba%3D1%2E0%7Caa%3D1%2E0%7Chk%3Db03c9555b13a8cdb2e0c58e6759281a4efcd510d
기산중학교,경기,www.edunet.net,에듀넷.png,http://www.edunet.net/nedu/main/mainForm.do
기산초등학교,경기,read365.edunet.net,독서로001001.jpg,https://read365.edunet.net/
기산초등학교,경기,www.ebs.co.kr,EBS.png,https://www.ebs.co.kr/main?NaPm=ct%3Dhf2bview%7Cci%3D0Gy1001FZzHfpCO600-M%7Ctr%3Dsa%7Cet%3Dhf3rbd2w%7Cba%3D1%2E0%7Caa%3D1%2E0%7Chk%3Db03c9555b13a8cdb2e0c58e6759281a4efcd510d
기산초등학교,경기,www.edunet.net,에듀넷.png,http://www.edunet.net/nedu/main/mainForm.do
기안중학교,경기,www.ebs.co.kr,EBS.png,https://www.ebs.co.kr/main?NaPm=ct%3Dhf2bview%7Cci%3D0Gy1001FZzHfpCO600-M%7Ctr%3Dsa%7Cet%3Dhf3rbd2w%7Cba%3D1%2E0%7Caa%3D1%2E0%7Chk%3Db03c9555b13a8cdb2e0c58e6759281a4efcd510d
기안중학교,경기,www.edunet.net,에듀넷.png,http://www.edunet.net/nedu/main/mainForm.do
기안초등학교,경기,www.hsj.co.kr,,https://www.hsj.co.kr/news/articleView.html?idxno=52525
기안초등학교,경기,read365.edunet.net,독서로 배너.png,https://read365.edunet.net/
기안초등학교,경기,www.ebs.co.kr,EBS.png,https://www.ebs.co.kr/main?NaPm=ct%3Dhf2bview%7Cci%3D0Gy1001FZzHfpCO600-M%7Ctr%3Dsa%7Cet%3Dhf3rbd2w%7Cba%3D1%2E0%7Caa%3D1%2E0%7Chk%3Db03c9555b13a8cdb2e0c58e6759281a4efcd510d
기안초등학교,경기,www.edunet.net,에듀넷.png,http://www.edunet.net/nedu/main/mainForm.do
김포구래초등학교,경기,www.gpoe.kr,회원가입,https://www.gpoe.kr/gurae-e/sb/sbscrb/insertSbscrbInfo01.do
김포구래초등학교,경기,www.dbdbschool.kr,,https://www.dbdbschool.kr/
김포구래초등학교,경기,www.ebsi.co.kr,EBSi 바로가기,https://www.ebsi.co.kr/ebs/pot/poti/main.ebs
김포외국어고등학교,경기,gfl-hs.nitroeye.co.kr,행정실공지사항,http://gfl-hs.nitroeye.co.kr/?act=board.list&code=2315
김포외국어고등학교,경기,gfl.riroschool.kr,학습관리시스템,https://gfl.riroschool.kr/
김포외국어고등학교,경기,itmaingfl.cafe24.com,수강신청,http://itmaingfl.cafe24.com
김포외국어고등학교,경기,school.nitroeye.co.kr,이메일무단수집거부,http://school.nitroeye.co.kr/ewut_new/html/popup/mail_reject.htm
김포외국어고등학교,경기,bit.ly,유튜브,http://bit.ly/2a8xrwg
나루고등학교,경기,www.ebs.co.kr,EBS.png,https://www.ebs.co.kr/main?NaPm=ct%3Dhf2bview%7Cci%3D0Gy1001FZzHfpCO600-M%7Ctr%3Dsa%7Cet%3Dhf3rbd2w%7Cba%3D1%2E0%7Caa%3D1%2E0%7Chk%3Db03c9555b13a8cdb2e0c58e6759281a4efcd510d
나루고등학교,경기,www.edunet.net,에듀넷.png,http://www.edunet.net/nedu/main/mainForm.do
남면초등학교,경기,www.goedy.kr,"성희롱,성폭력 신고센터",https://www.goedy.kr/goedy/cm/cntnts/cntntsView.do?mi=13375&amp;cntntsId=2680
남면초등학교,경기,www.goedu.kr,교육용클라우드지원시스템_팝업이미지(변경).jpeg,https://www.goedu.kr/bbs/2/list
남면초등학교양덕분교장,경기,www.goedy.kr,"성희롱,성폭력 신고센터",https://www.goedy.kr/goedy/cm/cntnts/cntntsView.do?mi=13375&amp;cntntsId=2680
남면초등학교양덕분교장,경기,www.goedu.kr,교육용클라우드지원시스템_팝업이미지(변경).jpeg,https://www.goedu.kr/bbs/2/list
남양고등학교,경기,www.ebs.co.kr,EBS.png,https://www.ebs.co.kr/main?NaPm=ct%3Dhf2bview%7Cci%3D0Gy1001FZzHfpCO600-M%7Ctr%3Dsa%7Cet%3Dhf3rbd2w%7Cba%3D1%2E0%7Caa%3D1%2E0%7Chk%3Db03c9555b13a8cdb2e0c58e6759281a4efcd510d
남양고등학교,경기,www.edunet.net,에듀넷.png,http://www.edunet.net/nedu/main/mainForm.do
남양주고등학교,경기,www.goedu.kr,,https://www.goedu.kr/bbs/2/view/55
남양주고등학교,경기,websupport.goegn.kr,사이버도서관.jpg,https://websupport.goegn.kr/upload/namyangju-h/cntntsFile/2024/11/67C78E0B-E6C7-5698-9903-42C2B8553B66.pdf
남양주고등학교,경기,www.edunet4u.net,1301876670.jpg,http://www.edunet4u.net/
남양주송라초등학교,경기,www.goegn.kr,회원가입,https://www.goegn.kr/nyjsongla-e/sb/sbscrb/insertSbscrbInfo01.do
남양주송라초등학교,경기,www.goedu.kr,,https://www.goedu.kr/bbs/2/view/55
남양주송라초등학교,경기,read365.edunet.net,독서로_DLS.png,https://read365.edunet.net/PureScreen/SchoolSearch?schoolName=남양주송라초등학교&amp;provCode=J10&amp;neisCode=J100001615
남양주송라초등학교,경기,nyjsongla.dkyobobook.co.kr,전자도서관.png,https://nyjsongla.dkyobobook.co.kr/
남양주송라초등학교,경기,www.edunet4u.net,1301876670.jpg,http://www.edunet4u.net/
남양주양지초등학교,경기,www.ekape.or.kr,급식정보실,https://www.ekape.or.kr/kapecp/ui/kapecp/trust.jsp?searchKeyword=1328304024&amp;mcode=122610&amp;cate=122613
남양주양지초등학교,경기,www.goedu.kr,,https://www.goedu.kr/bbs/2/view/55
남양주양지초등학교,경기,www.edunet4u.net,1301876670.jpg,http://www.edunet4u.net/
남양주월문초등학교,경기,www.goegn.kr,회원가입,https://www.goegn.kr/nyjwolmoon-e/sb/sbscrb/insertSbscrbInfo01.do
남양주월문초등학교,경기,www.ekape.or.kr,축산물맘편한서비스,https://www.ekape.or.kr/kapecp/ui/kapecp/trust.jsp?searchKeyword=1328301181&amp;mcode=111414&amp;cate=111414
남양주월문초등학교,경기,read365.edunet.net,도서검색,https://read365.edunet.net/SchoolSearch
남양주월문초등학교,경기,www.goedu.kr,,https://www.goedu.kr/bbs/2/view/55
남양주월문초등학교,경기,www.edunet4u.net,1301876670.jpg,http://www.edunet4u.net/
남양중학교,경기,www.ebs.co.kr,EBS초중고학습강좌,https://www.ebs.co.kr/main?NaPm=ct%3Dhf2bview%7Cci%3D0Gy1001FZzHfpCO600-M%7Ctr%3Dsa%7Cet%3Dhf3rbd2w%7Cba%3D1%2E0%7Caa%3D1%2E0%7Chk%3Db03c9555b13a8cdb2e0c58e6759281a4efcd510d
남양중학교,경기,cls.edunet.net,e학습터,https://cls.edunet.net/
남양중학교,경기,www.edunet.net,에듀넷 티 클리어,https://www.edunet.net/nedu/main/mainForm.do
남양중학교,경기,www.stop.or.kr,교제폭력 피해지원 안내 웹배너(480X270).jpg,https://www.stop.or.kr/home/kor/main.do
남양중학교,경기,schoolaw.lawinfo.or.kr,스쿨로.jpg,http://schoolaw.lawinfo.or.kr/
남양중학교,경기,read365.edunet.net,독서로.png,https://read365.edunet.net/
남양중학교,경기,doran.edunet.net,도란도란.jpg,https://doran.edunet.net/main/mainForm.do
남양중학교,경기,www.hs-namyang.ms.kr,교복간소화.png,https://www.hs-namyang.ms.kr/wah/main/bbs/board/view.htm?menuCode=107&amp;domain.dataNo=7615
남양중학교,경기,www.ktbook.com,교과서협회.gif,https://www.ktbook.com/
남양중학교,경기,mydatasafe.kr,개인정보보호위원회.jpg,https://mydatasafe.kr/
남양중학교,경기,www.goehs.kr,6f65d82197211f4df1a3510f24d7d5cf.jpg,http://www.goehs.kr/
남양중학교,경기,www.cyber1388.kr,40510936a0e3be5cbfdc74982c4f4f6a.jpg,https://www.cyber1388.kr:447/
남양중학교,경기,www.iapc.or.kr,daddddacb442b6415db9eb2f884dafb1.jpg,https://www.iapc.or.kr/
남양중학교,경기,www.hi1318.or.kr,da055d433615bc8f4a1a0d44c6652672.jpg,https://www.hi1318.or.kr/base/main/view
남양중학교,경기,www.textbook114.com,cc23df462f60c4cbc8d2f2b1e2254ab8.png,https://www.textbook114.com/index.jsp
남양중학교,경기,hs-namyang.dkyobobook.co.kr,전자도서관,https://hs-namyang.dkyobobook.co.kr/main.ink
남양초등학교,경기,www.goemec.kr,누리집.png,https://www.goemec.kr
남양초등학교,경기,www.ebs.co.kr,EBS.png,https://www.ebs.co.kr/main?NaPm=ct%3Dhf2bview%7Cci%3D0Gy1001FZzHfpCO600-M%7Ctr%3Dsa%7Cet%3Dhf3rbd2w%7Cba%3D1%2E0%7Caa%3D1%2E0%7Chk%3Db03c9555b13a8cdb2e0c58e6759281a4efcd510d
남양초등학교,경기,www.edunet.net,에듀넷.png,http://www.edunet.net/nedu/main/mainForm.do
남한고등학교,경기,www.goegh.kr,회원가입,https://www.goegh.kr/namhan-h/sb/sbscrb/insertSbscrbInfo01.do
남한고등학교,경기,read365.edunet.net,독서로(도서검색),https://read365.edunet.net/PureScreen/SchoolSearch?schoolName=남한고등학교&amp;provCode=J10&amp;neisCode=J100000520
남한고등학교,경기,www.dbpia.co.kr,(그림1).png,https://www.dbpia.co.kr
남한고등학교,경기,namhanhs.copykiller.com,카피킬러 이미지.jpg,https://namhanhs.copykiller.com
남한고등학교,경기,namhan-h.dkyobobook.co.kr,남한고전자도서관 배너.png,http://namhan-h.dkyobobook.co.kr
내리숲초등학교,경기,www.ebs.co.kr,ebs.png,https://www.ebs.co.kr/main?NaPm=ct%3Dhf2bview%7Cci%3D0Gy1001FZzHfpCO600-M%7Ctr%3Dsa%7Cet%3Dhf3rbd2w%7Cba%3D1%2E0%7Caa%3D1%2E0%7Chk%3Db03c9555b13a8cdb2e0c58e6759281a4efcd510d
내리숲초등학교,경기,www.goehs.kr,화성오산교육지원청.gif,https://www.goehs.kr/home/index.do
내리숲초등학교,경기,read365.edunet.net,화면 캡처 2025-01-15 135623.png,https://read365.edunet.net/PureScreen/SchoolSearch?schoolName=내리숲초등학교&amp;provCode=J10&amp;neisCode=J100007881
내촌초등학교,경기,www.goepc.kr,회원가입,https://www.goepc.kr/naechon-e/sb/sbscrb/insertSbscrbInfo01.do?sbscrbCtx=naechon-e
내촌초등학교,경기,www.goedu.kr,,https://www.goedu.kr/bbs/2/view/55
냉천초등학교,경기,www.goegy.kr,회원가입,https://www.goegy.kr/naengcheon-e/sb/sbscrb/insertSbscrbInfo01.do?sbscrbCtx=naengcheon-e
냉천초등학교,경기,www.ekape.or.kr,축산물 이력 조회,https://www.ekape.or.kr/kapecp/ui/kapecp/trust.jsp?searchKeyword=1288303123
냉천초등학교,경기,www.edunet4u.net,사이버가정학습,http://www.edunet4u.net/student6/index_elem.jsp?org_cd=SVCZ000001&data_no=20115&seq_no=1
냉천초등학교,경기,www.greenstart.kr,그린스타트,http://www.greenstart.kr/USR_main2013.jsp??=MAIN/index
냉천초등학교,경기,www.ilovewater.or.kr,물사랑,http://www.ilovewater.or.kr/
냉천초등학교,경기,www.goedu.kr,,https://www.goedu.kr/bbs/2/view/55
냉천초등학교,경기,read365.edunet.net,독서로_DLS (2).png,https://read365.edunet.net
노진초등학교,경기,www.ebs.co.kr,EBS.png,https://www.ebs.co.kr/main?NaPm=ct%3Dhf2bview%7Cci%3D0Gy1001FZzHfpCO600-M%7Ctr%3Dsa%7Cet%3Dhf3rbd2w%7Cba%3D1%2E0%7Caa%3D1%2E0%7Chk%3Db03c9555b13a8cdb2e0c58e6759281a4efcd510d
노진초등학교,경기,www.edunet.net,에듀넷.png,http://www.edunet.net/nedu/main/mainForm.do
늘봄초등학교,경기,www.ebs.co.kr,EBS.png,https://www.ebs.co.kr/main?NaPm=ct%3Dhf2bview%7Cci%3D0Gy1001FZzHfpCO600-M%7Ctr%3Dsa%7Cet%3Dhf3rbd2w%7Cba%3D1%2E0%7Caa%3D1%2E0%7Chk%3Db03c9555b13a8cdb2e0c58e6759281a4efcd510d
늘봄초등학교,경기,www.edunet.net,에듀넷.png,http://www.edunet.net/nedu/main/mainForm.do
능곡고등학교,경기,www.goegy.kr,회원가입,https://www.goegy.kr/nunggok-h/sb/sbscrb/insertSbscrbInfo01.do?sbscrbCtx=nunggok-h
능곡고등학교,경기,www.goedu.kr,,https://www.goedu.kr/bbs/2/view/55
능동고등학교,경기,www.ebs.co.kr,EBS.png,https://www.ebs.co.kr/main?NaPm=ct%3Dhf2bview%7Cci%3D0Gy1001FZzHfpCO600-M%7Ctr%3Dsa%7Cet%3Dhf3rbd2w%7Cba%3D1%2E0%7Caa%3D1%2E0%7Chk%3Db03c9555b13a8cdb2e0c58e6759281a4efcd510d
능동고등학교,경기,www.edunet.net,에듀넷.png,http://www.edunet.net/nedu/main/mainForm.do
능동중학교,경기,www.goehs.kr,전입학안내,https://www.goehs.kr/goehs/cm/cntnts/cntntsView.do?mi=17850&amp;cntntsId=2115
능동중학교,경기,www.ebs.co.kr,EBS.png,https://www.ebs.co.kr/main?NaPm=ct%3Dhf2bview%7Cci%3D0Gy1001FZzHfpCO600-M%7Ctr%3Dsa%7Cet%3Dhf3rbd2w%7Cba%3D1%2E0%7Caa%3D1%2E0%7Chk%3Db03c9555b13a8cdb2e0c58e6759281a4efcd510d
능동중학교,경기,www.edunet.net,에듀넷.png,http://www.edunet.net/nedu/main/mainForm.do
능동중학교,경기,www.hswf.or.kr,화성시청소년문화센터.JPG,https://www.hswf.or.kr/hssay/171
능동중학교,경기,www.ssif.or.kr,학교안전공제회.JPG,https://www.ssif.or.kr/
능동중학교,경기,neungdongms.readinggate.com,2026 (자유학기) 온라인 영어 도서관,https://neungdongms.readinggate.com
능동중학교,경기,www.dbdbschool.kr,자유학기/동아리수강신청(디비디비 스쿨),https://www.dbdbschool.kr/member/login/sn/1873
능동초등학교,경기,www.ebs.co.kr,EBS.png,https://www.ebs.co.kr/main?NaPm=ct%3Dhf2bview%7Cci%3D0Gy1001FZzHfpCO600-M%7Ctr%3Dsa%7Cet%3Dhf3rbd2w%7Cba%3D1%2E0%7Caa%3D1%2E0%7Chk%3Db03c9555b13a8cdb2e0c58e6759281a4efcd510d
능동초등학교,경기,www.edunet.net,에듀넷.png,http://www.edunet.net/nedu/main/mainForm.do
다온초등학교,경기,read365.edunet.net,우리학교 도서검색,https://read365.edunet.net/PureScreen/SchoolSearch?schoolName=다온초등학교&amp;provCode=J10&amp;neisCode=J100007217
다온초등학교,경기,www.goehs.kr,성고충 배너.png,https://www.goehs.kr/goehs/cm/cntnts/cntntsView.do?mi=18170&amp;cntntsId=2163
다온초등학교,경기,www.ebs.co.kr,EBS.png,https://www.ebs.co.kr/main?NaPm=ct%3Dhf2bview%7Cci%3D0Gy1001FZzHfpCO600-M%7Ctr%3Dsa%7Cet%3Dhf3rbd2w%7Cba%3D1%2E0%7Caa%3D1%2E0%7Chk%3Db03c9555b13a8cdb2e0c58e6759281a4efcd510d
다온초등학교,경기,www.edunet.net,에듀넷.png,http://www.edunet.net/nedu/main/mainForm.do
다원중학교,경기,www.ebs.co.kr,EBS.png,https://www.ebs.co.kr/main?NaPm=ct%3Dhf2bview%7Cci%3D0Gy1001FZzHfpCO600-M%7Ctr%3Dsa%7Cet%3Dhf3rbd2w%7Cba%3D1%2E0%7Caa%3D1%2E0%7Chk%3Db03c9555b13a8cdb2e0c58e6759281a4efcd510d
다원중학교,경기,www.edunet.net,에듀넷.png,http://www.edunet.net/nedu/main/mainForm.do
다원초등학교,경기,www.ebs.co.kr,EBS.png,https://www.ebs.co.kr/main?NaPm=ct%3Dhf2bview%7Cci%3D0Gy1001FZzHfpCO600-M%7Ctr%3Dsa%7Cet%3Dhf3rbd2w%7Cba%3D1%2E0%7Caa%3D1%2E0%7Chk%3Db03c9555b13a8cdb2e0c58e6759281a4efcd510d
다원초등학교,경기,www.edunet.net,에듀넷.png,http://www.edunet.net/nedu/main/mainForm.do
다원학교,경기,www.goeic.kr,회원가입,https://www.goeic.kr/dawon/sb/sbscrb/insertSbscrbInfo01.do
다율고등학교,경기,www.goepj.kr,회원가입,https://www.goepj.kr/dayul-h/sb/sbscrb/insertSbscrbInfo01.do
다율고등학교,경기,www.goedu.kr,,https://www.goedu.kr/bbs/2/view/55
다율고등학교,경기,www.kcgp.or.kr,경기도파주교육지원청 중등교육지원과_배너 이미지.png,https://www.kcgp.or.kr/portal/bbs/B0000038/list.do?menuNo=200036
다율초등학교,경기,www.goepj.kr,회원가입,https://www.goepj.kr/dayul-e/sb/sbscrb/insertSbscrbInfo01.do
다율초등학교,경기,www.goedu.kr,,https://www.goedu.kr/bbs/2/view/55
다율초등학교,경기,schoolaw.lawinfo.or.kr,스쿨로 배너.jpg,http://schoolaw.lawinfo.or.kr/
다율초등학교,경기,www.ebs.co.kr,ebs.jpg,http://www.ebs.co.kr/
단샘초등학교,경기,www.goegh.kr,회원가입,https://www.goegh.kr/dansaem-e/sb/sbscrb/insertSbscrbInfo01.do
달안초등학교,경기,www.goeay.kr,회원가입,https://www.goeay.kr/daran-e/sb/sbscrb/insertSbscrbInfo01.do
달안초등학교,경기,read365.edunet.net,달안골 책누리 도서 검색,https://read365.edunet.net/PureScreen/SchoolSearch?schoolName=%EB%8B%AC%EC%95%88%EC%B4%88%EB%93%B1%ED%95%99%EA%B5%90&provCode=J10&neisCode=J100003046
달안초등학교,경기,www.airkorea.or.kr,20171213103022.jpg,https://www.airkorea.or.kr/web/
달안초등학교,경기,ilovewater.or.kr,20161115103113.gif,http://ilovewater.or.kr/web
달안초등학교,경기,www.kpsg.or.kr,20161115103039.gif,https://www.kpsg.or.kr:53517/main_kor/index.php
달안초등학교,경기,www.gov.kr,정부24.JPG,https://www.gov.kr/portal/main/nologin
대광중학교,경기,www.goeyc.kr,회원가입,https://www.goeyc.kr/daegwang-em/sb/sbscrb/insertSbscrbInfo01.do
대광중학교,경기,www.dbpia.co.kr,537207ce016af845b93fd9caeab36841.jpg,https://www.dbpia.co.kr/
대광중학교,경기,schoolaw.lawinfo.or.kr,b5d6f381116a8bd76c359c424d1382fb.jpg,http://schoolaw.lawinfo.or.kr/
대광중학교,경기,www.goemec.kr,미디어교육센터 누리집,https://www.goemec.kr
대동초등학교,경기,www.goeas.kr,회원가입,https://www.goeas.kr/daedong-e/sb/sbscrb/insertSbscrbInfo01.do
대동초등학교,경기,www.ebsi.co.kr,EBSi 바로가기,https://www.ebsi.co.kr/ebs/pot/poti/main.ebs
대부고등학교,경기,www.goeas.kr,회원가입,https://www.goeas.kr/daebu-mh/sb/sbscrb/insertSbscrbInfo01.do
대부고등학교,경기,www.ebsi.co.kr,EBSi 바로가기,https://www.ebsi.co.kr/ebs/pot/poti/main.ebs
대부중학교,경기,www.goeas.kr,회원가입,https://www.goeas.kr/daebu-mh/sb/sbscrb/insertSbscrbInfo01.do
대부중학교,경기,www.ebsi.co.kr,EBSi 바로가기,https://www.ebsi.co.kr/ebs/pot/poti/main.ebs
대부초등학교,경기,www.goeas.kr,회원가입,https://www.goeas.kr/daebu-e/sb/sbscrb/insertSbscrbInfo01.do
대부초등학교,경기,daebu.dongsamo.co.kr,대부전자도서관,http://daebu.dongsamo.co.kr/home.php
대부초등학교,경기,kencafe.ezwel.com,교직원후생복지관,https://kencafe.ezwel.com/cuser/login/loginForm.ez?url=&clientFamilyNm=null&goUrl=
대부초등학교,경기,www1.ggetv.net,경기교육인터넷방송국,http://www1.ggetv.net/?tm=1&subid4=1698042363.0378340000&kw=Learning+Management+System&KW1=Online%20Video%20Education%20Platform&KW2=K-12%20Online%20Learning%20Management%20System&KW3=Homeschool%20Tea
대부초등학교,경기,www.ebsi.co.kr,EBSi 바로가기,https://www.ebsi.co.kr/ebs/pot/poti/main.ebs
대양초등학교,경기,www.ekape.or.kr,우수축산물 이력 번호 조회,https://www.ekape.or.kr/kapecp/ui/kapecp/trust.jsp?searchKeyword=3318300019
대양초등학교,경기,www.ebs.co.kr,EBS.png,https://www.ebs.co.kr/main?NaPm=ct%3Dhf2bview%7Cci%3D0Gy1001FZzHfpCO600-M%7Ctr%3Dsa%7Cet%3Dhf3rbd2w%7Cba%3D1%2E0%7Caa%3D1%2E0%7Chk%3Db03c9555b13a8cdb2e0c58e6759281a4efcd510d
대양초등학교,경기,www.edunet.net,에듀넷.png,http://www.edunet.net/nedu/main/mainForm.do
대하초등학교,경기,www.goedu.kr,교육용클라우드지원시스템_팝업이미지(변경).jpeg,https://www.goedu.kr/
대하초등학교,경기,read365.edunet.net,독서로.png,https://read365.edunet.net/PureScreen/SchoolSearch?schoolName=대하초등학교&amp;provCode=J10&amp;neisCode=J100002224
대하초등학교,경기,daeha.readinggate.com,readinggate.jpg,https://daeha.readinggate.com/
