계약번호,구분,계약명,계약일,금액,수요기관,학교명,업체명,학교코드,급별,시도,상세URL,태그
R26TE12592630,기술용역,2026학년도 서울상경초등학교 학내전산망 및 컴퓨터(정보화기기) 유지보수 용역 계약,2026-02-26,3600000,서울특별시북부교육청 서울상경초등학교,서울상경초등학교,한양정보통신,7051126,초등학교,서울특별시,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R26TA01499960&ctrtChgOrd=00&prcmBsneSeCd=조070003&srchName=ctrtCrst&openUrl=Y,기기(PC·태블릿·전자칠판 등)
R26TE12592651,기술용역,2026학년도 전주서신중학교 e알리미 서비스 사용 계약,2026-02-27,1584000,전북특별자치도교육청 전북특별자치도전주교육지원청 전주서신중학교,전주서신중학교,주식회사 이웃닷컴,8332216,중학교,전북특별자치도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R26TA01551444&ctrtChgOrd=00&prcmBsneSeCd=조070003&srchName=ctrtCrst&openUrl=Y,e알리미
R26TE12592769,기술용역,2026학년도 대전서원초등학교 정보화ICT기자재 유지보수 용역,2026-02-25,4080000,대전광역시교육청 대전광역시서부교육지원청 대전서원초등학교,대전서원초등학교,주식회사 원모어정보 시스템,7451097,초등학교,대전광역시,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R26TA01539093&ctrtChgOrd=00&prcmBsneSeCd=조070003&srchName=ctrtCrst&openUrl=Y,인프라(교실·설비)
R26TE12592833,기술용역,2026학년도 금천고등학교 e알리미 사용 계약,2026-02-12,1584000,서울특별시교육청 금천고등학교,금천고등학교,주식회사 이웃닷컴,7010072,고등학교,서울특별시,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R26TA01495836&ctrtChgOrd=00&prcmBsneSeCd=조070003&srchName=ctrtCrst&openUrl=Y,e알리미
R26TE12592838,기술용역,2026년 e알리미사용 용역계약,2026-02-25,1188000,경기도부천교육청 부명초등학교,부명초등학교,주식회사 이웃닷컴,7581052,초등학교,경기도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R26TA01532678&ctrtChgOrd=00&prcmBsneSeCd=조070003&srchName=ctrtCrst&openUrl=Y,e알리미
R26TE12592850,기술용역,2026학년도 e알리미 용역 계약,2026-02-23,1980000,경기도용인교육청 상현초등학교,상현초등학교,주식회사 이웃닷컴,7751088,초등학교,경기도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R26TA01518296&ctrtChgOrd=00&prcmBsneSeCd=조070003&srchName=ctrtCrst&openUrl=Y,e알리미
R26TE12593001,기술용역,2026학년도 대전도시과학고등학교 정보화 ICT기자재 유지보수 용역 계약,2026-02-27,3600000,대전광역시교육청 대전도시과학고등학교,대전도시과학고등학교,주식회사 원모어정보 시스템,7430351,고등학교,대전광역시,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R26TA01521239&ctrtChgOrd=00&prcmBsneSeCd=조070003&srchName=ctrtCrst&openUrl=Y,인프라(교실·설비)
R26TE12593029,기술용역,2026학년도 졸업생취업관리 소프트웨어 유지보수 계약(고졸자),2026-02-27,1980000,서울특별시교육청 서울동구고등학교,서울동구고등학교,무궁화전산,7011539,고등학교,서울특별시,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R26TA01553569&ctrtChgOrd=00&prcmBsneSeCd=조070003&srchName=ctrtCrst&openUrl=Y,SW·플랫폼(제품명 미상)
R26TE12593208,기술용역,2026학년도 충의중 슈퍼스쿨 연간 사용  용역 계약,2026-03-01,5500000,경기도의정부교육청 충의중학교,충의중학교,주식회사 슈퍼스쿨,7561013,중학교,경기도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R26TA01559319&ctrtChgOrd=00&prcmBsneSeCd=조070003&srchName=ctrtCrst&openUrl=Y,슈퍼스쿨
R26TE12593632,기술용역,2026학년도 관악초병설유치원 E알리미 서비스 용역 계약,2026-02-27,462000,서울특별시동작교육청 서울관악초등학교,서울관악초등학교,주식회사 이웃닷컴,7132081,초등학교,서울특별시,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R26TA01483126&ctrtChgOrd=00&prcmBsneSeCd=조070003&srchName=ctrtCrst&openUrl=Y,e알리미
R26TE12593631,기술용역,2026년 오산정보고 스마트공지시스템 및 e알리미 사용 계약,2026-02-27,1188000,경기도교육청 오산정보고등학교,오산정보고등학교,주식회사 이웃닷컴,7530784,고등학교,경기도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R26TA01523676&ctrtChgOrd=00&prcmBsneSeCd=조070003&srchName=ctrtCrst&openUrl=Y,e알리미
R26TE12593732,기술용역,2026학년도 서울노일초등학교 e알리미 사용 계약,2026-02-27,1188000,서울특별시북부교육청 서울노일초등학교,서울노일초등학교,주식회사 이웃닷컴,7051116,초등학교,서울특별시,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R26TA01550004&ctrtChgOrd=00&prcmBsneSeCd=조070003&srchName=ctrtCrst&openUrl=Y,e알리미
R26TE12594039,기술용역,2026학년도 리로스쿨 이용 ,2026-02-27,3960000,인천광역시교육청 도림고등학교,도림고등학교,주식회사 리로소프트,7310220,고등학교,인천광역시,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R26TA01542805&ctrtChgOrd=00&prcmBsneSeCd=조070003&srchName=ctrtCrst&openUrl=Y,리로스쿨
R26TE12594059,기술용역,2026학년도 성호고등학교  e알리미 사용 계약 ,2026-02-27,1980000,경기도교육청 성호고등학교,성호고등학교,주식회사 이웃닷컴,7530086,고등학교,경기도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R26TA01548792&ctrtChgOrd=00&prcmBsneSeCd=조070003&srchName=ctrtCrst&openUrl=Y,e알리미
R26TE12594079,기술용역,[양화중]2026학년도 학내망(정보화기기 및 컴퓨터) 유지보수 용역 계약,2026-02-25,4560000,서울특별시남부교육청 양화중학교,양화중학교,나은정보,7041185,중학교,서울특별시,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R26TA01547189&ctrtChgOrd=00&prcmBsneSeCd=조070003&srchName=ctrtCrst&openUrl=Y,기기(PC·태블릿·전자칠판 등)
R26TE12594249,기술용역,2026학년도 정보화 ict기자재 유지보수 용역 계약,2026-02-27,3600000,대전광역시교육청 대전광역시서부교육지원청 대전둔원중학교,대전둔원중학교,주식회사 원모어정보 시스템,7451027,중학교,대전광역시,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R26TA01511001&ctrtChgOrd=00&prcmBsneSeCd=조070003&srchName=ctrtCrst&openUrl=Y,인프라(교실·설비)
R26TE12594359,기술용역,2026학년도 스마트공지시스템 관리 용역 계약,2026-02-25,1584000,서울특별시강서교육청 서울신목초등학교,서울신목초등학교,주식회사 이웃닷컴,7081453,초등학교,서울특별시,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R26TA01537874&ctrtChgOrd=00&prcmBsneSeCd=조070003&srchName=ctrtCrst&openUrl=Y,SW·플랫폼(제품명 미상)
R26TE12594428,기술용역,2026학년도 스마트공지시스템 관리 용역 계약,2026-02-25,1584000,서울특별시강서교육청 서울신목초등학교,서울신목초등학교,주식회사 이웃닷컴,7081453,초등학교,서울특별시,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R26TA01537874&ctrtChgOrd=00&prcmBsneSeCd=조070003&srchName=ctrtCrst&openUrl=Y,SW·플랫폼(제품명 미상)
R26TE12594562,기술용역,2026학년도 광주푸른초등학교 방과후학교 운영관리 플랫폼 코디마스터 사용 용역,2026-03-01,826320,경기도교육청 경기도광주하남교육지원청 광주푸른초등학교,광주푸른초등학교,로데브(주),7692188,초등학교,경기도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R26TA01510083&ctrtChgOrd=00&prcmBsneSeCd=조070003&srchName=ctrtCrst&openUrl=Y,코디마스터
R26TE12594668,기술용역,전일중 e알리미 서비스 용역 계약,2026-02-27,792000,전북특별자치도교육청 전북특별자치도전주교육지원청 전일중학교,전일중학교,주식회사 이웃닷컴,8332196,중학교,전북특별자치도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R26TA01558621&ctrtChgOrd=00&prcmBsneSeCd=조070003&srchName=ctrtCrst&openUrl=Y,e알리미
R26TE12594954,기술용역,2026학년도 리로스쿨 소프트웨어 사용,2026-02-25,4356000,서울특별시교육청 무학여자고등학교,무학여자고등학교,주식회사 리로소프트,7010079,고등학교,서울특별시,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R26TA01534256&ctrtChgOrd=00&prcmBsneSeCd=조070003&srchName=ctrtCrst&openUrl=Y,리로스쿨
R26TE12595069,기술용역,2026학년도 연무중 정보화기자재 및 전산망유지보수,2026-01-30,3300000,경기도수원교육청 연무중학교,연무중학교,주식회사 신흥솔루션,7541032,중학교,경기도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R26TA01410624&ctrtChgOrd=00&prcmBsneSeCd=조070003&srchName=ctrtCrst&openUrl=Y,인프라(교실·설비)
R26TE12595207,기술용역,2026학년도 학생 통합 관리시스템(리로스쿨) 사용 용역,2026-02-27,4356000,인천광역시교육청 박문여자고등학교,박문여자고등학교,주식회사 리로소프트,7310427,고등학교,인천광역시,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R26TA01558749&ctrtChgOrd=00&prcmBsneSeCd=조070003&srchName=ctrtCrst&openUrl=Y,리로스쿨
R26TE12595249,기술용역,"2026학년도 학내전산망, 정보화 기자재 및 CCTV 유지보수 용역 계약",2026-02-27,7800000,경기도교육청 분당경영고등학교,분당경영고등학교,주식회사 제이에스네트웍스,7531114,고등학교,경기도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R26TA01391558&ctrtChgOrd=01&prcmBsneSeCd=조070003&srchName=ctrtCrst&openUrl=Y,인프라(교실·설비)
R26TE12595341,기술용역,2026학년도 e알리미 서비스 게약 ,2026-02-27,2376000,경기도교육청 경기도부천교육지원청 옥길산들초등학교,옥길산들초등학교,주식회사 이웃닷컴,7581260,초등학교,경기도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R26TA01560357&ctrtChgOrd=00&prcmBsneSeCd=조070003&srchName=ctrtCrst&openUrl=Y,e알리미
R26TE12595524,기술용역,2026학년도 정보화 유지 보수 및 프린터 임대  계약,2026-02-27,11232000,인천광역시동부교육청 인천함박초등학교,인천함박초등학교,주식회사 아라정보,7341063,초등학교,인천광역시,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R26TA01533983&ctrtChgOrd=00&prcmBsneSeCd=조070003&srchName=ctrtCrst&openUrl=Y,기기(PC·태블릿·전자칠판 등)
R26TE12595625,기술용역,2026학년도 학내망 및 정보화 기자재 유지보수 용역 계약,2026-02-27,3300000,경기도교육청 경기도동두천양주교육지원청 옥정호수초등학교,옥정호수초등학교,케이엠디지털라인,7602154,초등학교,경기도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R26TA01510478&ctrtChgOrd=00&prcmBsneSeCd=조070003&srchName=ctrtCrst&openUrl=Y,인프라(교실·설비)
R26TE12595659,기술용역,2026학년도 부광여고 리로스쿨 프로그램 사용 계약,2026-02-28,4356000,인천광역시교육청 부광여자고등학교,부광여자고등학교,주식회사 리로소프트,7310047,고등학교,인천광역시,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R26TA01537405&ctrtChgOrd=00&prcmBsneSeCd=조070003&srchName=ctrtCrst&openUrl=Y,리로스쿨
R26TE12595726,기술용역,2026학년도 삼상초등학교 학내망 및 정보화기자재 유지보수관리용역,2026-02-19,2100000,경기도동두천교육청 삼상초등학교,삼상초등학교,주식회사 시선테크인,7602044,초등학교,경기도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R26TA01418078&ctrtChgOrd=00&prcmBsneSeCd=조070003&srchName=ctrtCrst&openUrl=Y,인프라(교실·설비)
R26TE12595860,기술용역,2026학년도 왕신여자고등학교 회계소프트웨어 사용,2026-02-27,1320000,전북특별자치도교육청 왕신여자고등학교,왕신여자고등학교,(주)삼일전산,8321143,고등학교,전북특별자치도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R26TA01549813&ctrtChgOrd=00&prcmBsneSeCd=조070003&srchName=ctrtCrst&openUrl=Y,SW·플랫폼(제품명 미상)
R26TE12595943,기술용역,e알리미 서비스 이용,2026-02-27,1584000,경기도교육청 경기도용인교육청 보라중학교,보라중학교,주식회사 이웃닷컴,7751194,중학교,경기도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R26TA01536497&ctrtChgOrd=00&prcmBsneSeCd=조070003&srchName=ctrtCrst&openUrl=Y,e알리미
R26TE12596073,기술용역,2026학년도 정보화기자재 유지관리,2026-03-01,3300000,경기도교육청 경기도안산교육지원청 안산서초등학교,안산서초등학교,주식회사 고려시스템즈,7611061,초등학교,경기도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R26TA01512613&ctrtChgOrd=00&prcmBsneSeCd=조070003&srchName=ctrtCrst&openUrl=Y,인프라(교실·설비)
R26TE12596095,기술용역,2026학년도 인천고잔고등학교 리로스쿨프로그램 이용 계약,2026-02-25,3960000,인천광역시교육청 인천고잔고등학교,인천고잔고등학교,주식회사 리로소프트,7310348,고등학교,인천광역시,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R26TA01523253&ctrtChgOrd=00&prcmBsneSeCd=조070003&srchName=ctrtCrst&openUrl=Y,리로스쿨
R26TE12596143,기술용역,2026학년도 스마트공지시스템 관리 용역 계약,2026-02-25,1584000,서울특별시강서교육청 서울신목초등학교,서울신목초등학교,주식회사 이웃닷컴,7081453,초등학교,서울특별시,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R26TA01537874&ctrtChgOrd=00&prcmBsneSeCd=조070003&srchName=ctrtCrst&openUrl=Y,SW·플랫폼(제품명 미상)
R26TE12596178,기술용역,2026학년도 스마트공지시스템 e알리미 이용 계약,2026-02-27,1089000,광주광역시교육청 광주광역시서부교육지원청 광주광천초등학교,광주광천초등학교,주식회사 이웃닷컴,7402179,초등학교,전남광주통합특별시(광주),https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R26TA01534359&ctrtChgOrd=00&prcmBsneSeCd=조070003&srchName=ctrtCrst&openUrl=Y,e알리미
R26TE12596466,기술용역,2026학년도 서울상경초등학교 e알리미 사용 계약,2026-02-26,1188000,서울특별시북부교육청 서울상경초등학교,서울상경초등학교,주식회사 이웃닷컴,7051126,초등학교,서울특별시,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R26TA01500478&ctrtChgOrd=00&prcmBsneSeCd=조070003&srchName=ctrtCrst&openUrl=Y,e알리미
R26TE12596570,기술용역,2026학년도 e알리미 사용 계약,2026-02-25,2376000,경기도용인교육청 수지초등학교,수지초등학교,주식회사 이웃닷컴,7751096,초등학교,경기도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R26TA01534318&ctrtChgOrd=00&prcmBsneSeCd=조070003&srchName=ctrtCrst&openUrl=Y,e알리미
R26TE12597702,기술용역,2026학년도 e알리미 용역 계약,2026-02-27,1188000,경기도교육청 경기도광명교육지원청 광명서초등학교,광명서초등학교,주식회사 이웃닷컴,7591021,초등학교,경기도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R26TA01554141&ctrtChgOrd=00&prcmBsneSeCd=조070003&srchName=ctrtCrst&openUrl=Y,e알리미
R26TE12597853,기술용역,2026학년 용인백현중학교 e알리미 사용 계약,2026-02-27,1584000,경기도교육청 경기도용인교육청 용인백현중학교,용인백현중학교,주식회사 이웃닷컴,7751191,중학교,경기도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R26TA01531857&ctrtChgOrd=00&prcmBsneSeCd=조070003&srchName=ctrtCrst&openUrl=Y,e알리미
R26TE12598185,기술용역,2026학년도 나곡초 e알리미서비스 용역 계약,2026-02-24,1980000,경기도용인교육청 나곡초등학교,나곡초등학교,주식회사 이웃닷컴,7751070,초등학교,경기도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R26TA01454966&ctrtChgOrd=00&prcmBsneSeCd=조070003&srchName=ctrtCrst&openUrl=Y,e알리미
R26TE12599165,기술용역,2026학년도 연간 유지관리(리로스쿨) 용역,2026-02-27,4356000,경기도교육청 분당대진고등학교,분당대진고등학교,주식회사 리로소프트,7530160,고등학교,경기도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R26TA01561250&ctrtChgOrd=00&prcmBsneSeCd=조070003&srchName=ctrtCrst&openUrl=Y,리로스쿨
R26TE12599463,기술용역,2026학년도 정암초등학교 e알리미 사용,2026-02-27,1188000,광주광역시교육청 광주광역시서부교육지원청 정암초등학교,정암초등학교,주식회사 이웃닷컴,7402219,초등학교,전남광주통합특별시(광주),https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R26TA01544031&ctrtChgOrd=00&prcmBsneSeCd=조070003&srchName=ctrtCrst&openUrl=Y,e알리미
R26TE12599523,기술용역,2026학년도 대전장대중학교 정보화ICT기자재 유지보수 용역계약 ,2026-02-26,3000000,대전광역시교육청 대전광역시서부교육청 대전장대중학교,대전장대중학교,주식회사 원모어정보 시스템,7451044,중학교,대전광역시,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R26TA01561316&ctrtChgOrd=00&prcmBsneSeCd=조070003&srchName=ctrtCrst&openUrl=Y,인프라(교실·설비)
R26TE12599754,기술용역,2026학년도 통진중학교 e알리미서비스 용역 계약,2026-02-27,1188000,경기도김포교육청 통진중학교,통진중학교,주식회사 이웃닷컴,7771012,중학교,경기도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R26TA01561363&ctrtChgOrd=00&prcmBsneSeCd=조070003&srchName=ctrtCrst&openUrl=Y,e알리미
