기관명,계약명,계약일,계약금액,계약상대자,키워드
화암초등학교,"전자칠판 구축실 물품(실물화상기, 프린터기)조달 구입비 지출",2023-01-09,10401600,(주)이어존-조달업체,전자칠판
농서초등학교,농서초 컴퓨터실 이전 구축 사업을 위한 전자칠판 구입,2023-01-09,4950000,부산지방조달청,전자칠판
삼산고등학교,2022학년도 다목적 온라인학습실 구축 관련 기자재 구입(전자칠판 TV스탠드 외 1종),2023-01-09,2750000,(주) 삼성전자사무기기울산총판,전자칠판
미포초등학교,2022학년도 융합형 선진교실(전자칠판) 구축을 위한 법랑 구입,2023-01-09,8500000,(주)뉴퍼스,전자칠판
미포초등학교,2022학년도 융합형 선진교실(전자칠판) 구축을 위한 TV 철거비 지급,2023-01-09,1496000,그린자원,전자칠판
울산여자상업고등학교,2022학년도 융합형 선진교실(전자칠판) 노출형 전동 스크린 (120인치) 구입,2023-01-07,1003200,(주)윤씨네,전자칠판
신선여자고등학교,[g2b] 2022학년도 LED TV형 전자칠판 기자재 조달 구입,2023-01-06,9642000,주식회사 한국크레아,전자칠판
매곡고등학교,(G2B)2022학년도 전자칠판 활용 텔레비전 구입,2023-01-06,13230000,엘지전자 주식회사,전자칠판
울산공업고등학교,융합형 선진교실(전자칠판) 조성을 위한 물품(동축케이블 외 3종) 구입,2023-01-06,3619000,문수시스템,전자칠판
매산초등학교,[G2B]특별실 전자칠판 구입,2023-01-06,25989590,주식회사 한국크레아,전자칠판
화진초등학교,전자칠판 설치 및 컴퓨터실의 일반교실 전환에 따른 전기공사,2023-01-06,9184400,(주)진성전기공사,전자칠판
남목초등학교,융합형 선진교실 구축을 위한 부속 기자재(전자칠판 스탠드형거치대) 구입,2023-01-06,17050000,주식회사 엠포트,전자칠판
현대청운고등학교,2022학년도 융합형 선진교실(전자칠판)구축 보관함 등 물품 구입,2023-01-06,4200000,(주)디아이앤씨,전자칠판
무거고등학교,융합형 선진교실조성을 위한 전자칠판관련 기자재(OPS컴퓨터)구매,2023-01-05,38720000,컴넷에듀,전자칠판
동부초등학교,[조달]증설 특수학급 물품(전자칠판) 구입,2023-01-05,4950000,(주)오맥스,전자칠판
명덕초등학교,2022학년도 융합형 선진교실(전자칠판) 구축 전기 공사,2023-01-05,3630000,(주)진성전기공사,전자칠판
남목초등학교,융합형 선진교실(전자칠판) 구축을 위한 PC 업그레이드 부품 구입,2023-01-05,11178000,아진테크,전자칠판
울산양정초등학교,"[카드, 27] 전자칠판 소모품 구입비 지출",2023-01-05,1119810,주식회사 지마켓,전자칠판
매곡중학교,(G2B)전자칠판 이전 설치,2023-01-05,2420000,(주)비엘산업,전자칠판
울산고운중학교,미래교실(전자칠판) 활성화 위한 물품 구입,2023-01-05,1300000,삼성전자 주식회사,전자칠판
성광여자고등학교,(목적) 중등 융합형 선진교실(전자칠판)용 전동스탠드(6대) 구입,2023-01-04,6600000,주식회사 이제이정보시스템,전자칠판
성광여자고등학교,(목적)중등 융합형 선진교실(전자칠판)용 내장형 PC(7대) 구입,2023-01-04,8470000,주식회사 이제이정보시스템,전자칠판
동부초등학교,"[계약서]전자칠판 설치교실(특별실포함) 및 유치원, 증설특수학급,영어놀이터 냉난방기 전기공",2023-01-04,12232000,대림ENG,전자칠판
무룡중학교,융합형 선진교실(전자칠판) 조성을 위한 전면마감 인테리어 공사,2023-01-04,39842000,주식회사 울산종합개발,전자칠판
삼평초등학교,전자칠판 및 무선마이크 설치 경비 지출,2023-01-04,54252000,부산지방조달청,전자칠판
무거고등학교,(학교장터 카드)융합형 선진교실조성을 위한 전자칠판 이동 텔레비젼거치대 구입비 지급,2023-01-04,4620000,(주)삼성전자사무기울산총판,전자칠판
대송중학교,2022학년도 융합형 선진교실(전자칠판) 구축을 위한 기존칠판 철거 및 브라켓 설치,2023-01-04,6391000,표준흑판사,전자칠판
가온중학교,융합형 선진교실(전자칠판) 조성을 위한 물품 구매(레일형 미닫이),2023-01-04,3450000,주식회사 부경교재,전자칠판
대송중학교,2022학년도 융합형 선진교실(전자칠판) 조성 물품 구입(칠판장 설치),2023-01-03,5000000,문교교재,전자칠판
문수초등학교,융합형 선진교실 구축사업 비품(전자칠판) 구입비 지출(G2B),2023-01-03,22500000,주식회사 지피오,전자칠판
신복초등학교,2022학년도 전자칠판 구매 대금 지급,2023-01-03,120934530,부산지방조달청,전자칠판
대송중학교,2022학년도 융합형 선진교실(전자칠판) 조성 물품 구입(TV수신기),2023-01-03,5920000,주식회사 리버스톤미디어,전자칠판
대송중학교,2022학년도 융합형 선진교실(전자칠판) 조성 물품 구입(내장PC 등),2023-01-03,44440000,탐투스 주식회사,전자칠판
대송중학교,2022학년도 융합형 선진교실(전자칠판) 조성 물품 구입(칠판 등),2023-01-03,77136000,문교교재,전자칠판
효정중학교,"2022학년도 융합형 선진교실 구축을 위한 기자재 구입(전자칠판용 OPS, 학교장터)",2023-01-03,9238880,탐투스(주),전자칠판
호계중학교,2022학년도 선진형 융합교실(전자칠판) 조성을 위한 철거 및 도장 공사 실시,2023-01-03,9185000,주식회사 비엘산업,전자칠판
울산초등학교,2022. 유치원 융합형 선진교실(전자칠판) 구축,2023-01-03,4950000,부산지방조달청,전자칠판
현대고등학교,2022학년도 중등 융합형 선진교실(전자칠판) 구축 운영비 지출 건,2023-01-02,28750000,주식회사 부경교재,전자칠판
성광여자고등학교,(목적) 중등 융합형 선진교실(전자칠판)용 방송수신기(7대) 구입,2023-01-02,1204000,주식회사 이제이정보시스템,전자칠판
개운초등학교,2022학년도 하반기 융합형 선진교실 전자칠판 조달구입(2),2023-01-02,31500000,부산지방조달청,전자칠판
개운초등학교,2022학년도 하반기 융합형 선진교실 전자칠판 조달구입,2023-01-02,31500000,부산지방조달청,전자칠판
가온중학교,융합형 선진교실(전자칠판) 조성을 위한 물품 철거비,2023-01-02,1452000,(주)삼성전자사무기기울산총판,전자칠판
굴화초등학교,전자칠판 설치에 필요한 멀티콘센트 구입,2023-01-02,1365000,베스트바이(Best Buy),전자칠판
함월고등학교,2022학년도 융합형 선진교실(전자칠판) 추가 구축을 위한 칠판보조장 이전설치,2023-01-02,1760000,트리메탈,전자칠판
화진중학교,2022학년도 융합형 선진교실(전자칠판) 조성을 위한 기자재 구입 변경계약,2022-12-30,20036500,문수시스템,전자칠판
전하초등학교,컴퓨터실 환경개선 및 전자칠판 설치에 따른 전기공사,2022-12-30,7508000,(주)흥진이엔씨,전자칠판
삼호초등학교,교실 전자칠판 설치관련 물품 구입 및 TV이동 작업 등 용역 계약,2022-12-30,7088400,혜정정보기술,전자칠판
울산여자상업고등학교,2022학년도 융합형 선진교실(전자칠판) 컴퓨터 본체(49대) 외 2종 구입,2022-12-30,61446000,(주)다나와컴퓨터,전자칠판
울산에너지고등학교,실험실습실 전자칠판 전자칠판구축사업 실시(화이트보드 구입),2022-12-29,29026000,칠성칠판,전자칠판
호계중학교,2022학년도 선진형 융합교실(전자칠판) 조성을 위한 물품 구입(조달_무선마이크),2022-12-29,47613420,부산지방조달청,전자칠판
수암초등학교,[G2B]특별실 융합형 선진교실 구축 물품 구입(전자칠판),2022-12-29,24632300,주식회사 아하,전자칠판
격동초등학교,2022. 융합형 선진교실 구축을 위한 전자칠판 구입(음악실),2022-12-29,4200000,부산지방조달청,전자칠판
외솔초등학교,도서관 전자칠판 구입,2022-12-28,6600000,부산지방조달청,전자칠판
성안초등학교,선진형 융합교실 전자칠판 스탠드 구입비 지출,2022-12-28,1980000,주식회사 엠포트,전자칠판
효정고등학교,2022학년도 융합형 선진교실(전자칠판) 구축을 위한 교육 기자재 구입 (OPS 컴퓨터 등 5종),2022-12-28,53185000,컴넷에듀,전자칠판
울산여자상업고등학교,2022학년도 융합형 선진교실(전자칠판) 무선 송수신기 구입(30대),2022-12-28,23760000,(주)디스텍,전자칠판
명산초등학교,[G2B]융합형 선진교실(전자칠판) 구축 물품 구입,2022-12-28,5250000,부산지방조달청,전자칠판
울산여자상업고등학교,2022학년도 융합형 선진교실(전자칠판) LED모니터 구입(49대),2022-12-28,8967000,엘지전자,전자칠판
미포초등학교,2022학년도 융합형 선진교실(전자칠판) 구축을 위한 전기작업 지출,2022-12-28,9780500,(주)신광전기,전자칠판
울산중학교,선진융합교실(전자칠판)조성 관련 물품구입.,2022-12-28,1540000,주식회사 한국크레아,전자칠판
약사중학교,융합형 선진교실(전자칠판 거치대) 구입비 지급,2022-12-27,6058000,(주)삼성전자사무기기울산총판,전자칠판
약사중학교,전자칠판 부가장비 - OPS컴퓨터 구입비 지급,2022-12-27,44770000,컴넷에듀,전자칠판
호계초등학교,2022년 융합형 선진교실 전자칠판 조달 구입,2022-12-27,79200000,(주)오맥스,전자칠판
약사중학교,융합형 선진교실 전자칠판 구입비 지급,2022-12-27,210749667,주식회사 현대아이티,전자칠판
미포초등학교,2022학년도 융합형 선진교실(전자칠판) 구축을 위한 교실 방송용 스피커 구입,2022-12-27,2563770,주식회사 아이엠피,전자칠판
울산여자상업고등학교,2022학년도 융합형 선진교실(전자칠판) 비디오카드 및 HDMI분배기 구입,2022-12-27,16845000,이지원 (Easy ONE),전자칠판
울산여자상업고등학교,2022학년도 융합형 선진교실(전자칠판) 노트북 구입,2022-12-27,4920000,엘지전자,전자칠판
달천고등학교,2022년 융합형선진교실(전자칠판)관련 물품 구입(무선키보드세트),2022-12-27,4527900,(주)디지털런컴,전자칠판
매곡고등학교,2022학년도 융합형 선진교실 구축 전자칠판 관련 추가 물품(OPS외) 및 주변기기 구입비,2022-12-26,1452000,문수시스템,전자칠판
매곡고등학교,(G2B)2023학년도 융합형 선진교실 구축 전자칠판관련 보조칠판 구입비,2022-12-26,1300000,동양칠판,전자칠판
매곡고등학교,(G2B)2022학년도 융합형 선진교실 구축을 위한 전자칠판 추가(1대) 구입비,2022-12-26,4563000,(주)아하,전자칠판
중산초등학교,2022 전자칠판 설치 전기공사비 지급,2022-12-26,5965300,유진전기주식회사,전자칠판
호계중학교,2022학년도 선진형 융합교실(전자칠판) 조성을 위한 보조칠판(특수학급용) 구입,2022-12-26,1100000,문교교재,전자칠판
울산공업고등학교,[G2B] 융합형 선진교실(전자칠판) 조성을 위한 물품(수납함) 구입,2022-12-26,13950000,부산지방조달청,전자칠판
달천고등학교,2022년 융합형선진교실(전자칠판)관련OPS PC 및 케이블 정리 세트 구입,2022-12-26,51075000,주식회사삼성하이테크시스템,전자칠판
고헌중학교,융합형 선진교실(전자칠판) 구축을 위한 비품(넥마이크) 구입,2022-12-26,8580000,한국크레아터치,전자칠판
고헌중학교,융합형 선진교실(전자칠판) 구축을 위한 비품 구입,2022-12-26,18630000,주식회사 한국크레아,전자칠판
울산상업고등학교,2022학년도 중등 융합형 선진교실(전자칠판) 구축 관련 기자재 구입(MAS),2022-12-26,137025000,주식회사 현대아이티,전자칠판
고헌유치원,[G2B] 열매반 인터랙티브화이트보드(전자칠판) 구매,2022-12-26,19800000,부산지방조달청,전자칠판
울산여자상업고등학교,2022학년도 융합형 선진교실(전자칠판) 이동형 거치대 구입,2022-12-24,32010000,컴넷에듀,전자칠판
울산미용예술고등학교,2022학년도 미용실습실 전자칠판 구축에 따른 무선 AP케이블 설치,2022-12-23,2032800,(부)혜정정보기술,전자칠판
언양초등학교,(2단계마스)융합형 선진교실 구축을 위한 전자칠판 구입,2022-12-23,184275000,주식회사 아하정보통신,전자칠판
울산미용예술고등학교,"2022학년도 미용실습실 전자칠판 구축에 따른 전자칠판, 칠판보조장 구입",2022-12-23,49767300,부산조달청,전자칠판
울산미용예술고등학교,2022학년도 미용실습실 전자칠판 구축에 따른 무선랜액세스포인트 구매,2022-12-23,8447160,부산조달청,전자칠판
고헌중학교,융합형 선진교실(전자칠판) 및 칠판보조장등 조달 구입,2022-12-23,120800000,주식회사 한국크레아,전자칠판
