학교,시도,도메인,링크문구,링크URL
청량중학교,서울,read365.edunet.net,우리학교자료검색,https://read365.edunet.net/PureScreen/SchoolSearch?schoolName=%EC%B2%AD%EB%9F%89%EC%A4%91%ED%95%99%EA%B5%90&amp;provCode=B10&amp;neisCode=B100001388
청운중학교,서울,read365.edunet.net,독서로(도서 검색),https://read365.edunet.net/PureScreen/SchoolSearch?schoolName=%EC%B2%AD%EC%9A%B4%EC%A4%91%ED%95%99%EA%B5%90&amp;provCode=B10&amp;neisCode=B100002361
청운중학교,서울,cheongunms.dkyobobook.co.kr,전자도서관,https://cheongunms.dkyobobook.co.kr/main.ink
청원중학교,서울,reading.ssem.or.kr,독서교육지원시스템,http://reading.ssem.or.kr/r/newReading/main/main.jsp
청원중학교,서울,www.cheongwon-sc.org,급식센터,http://www.cheongwon-sc.org
청원중학교,서울,read365.edunet.net,청원학원도서관,https://read365.edunet.net/PureScreen/SchoolSearch?schoolName=청원여자고등학교&provCode=B10&neisCode=B100000545
청원중학교,서울,청원.com,청원중고등학교총동문회,https://청원.com/
청원중학교,서울,main.schoolpoint.co.kr,생활평점제시스,http://main.schoolpoint.co.kr/main.asp?SubDomain=cheongwonms
청원중학교,서울,webzine.serii.re.kr,계간 『서울교육』(연 4회 발간) 홍보 [새 창 열림],https://webzine.serii.re.kr/
청원초등학교,서울,ebookcollection.co.kr,Grade K,http://ebookcollection.co.kr/bookshelf/cwon/gr_kf.html
코리아외국인학교,서울,wordpress.org,A WordPress Commenter,https://wordpress.org/
코리아외국인학교,서울,woostify.com,Woostify,https://woostify.com/
풍문고등학교,서울,poongmoon.riroschool.kr,방과후학교,https://poongmoon.riroschool.kr/
하비에르국제학교,서울,edu.afseoul.com,Cours de français,https://edu.afseoul.com/lix/
학력인정 정암미용고등학교(2년제),서울,webzine.serii.re.kr,계간 『서울교육』(연 4회 발간) 홍보 [새 창 열림],https://webzine.serii.re.kr/
학력인정 정암미용고등학교(2년제),서울,read365.edunet.net,독서로 [링크] [새 창 열림],https://read365.edunet.net/
학력인정 청량정보고등학교,서울,www.schoolinfo.co.kr,학교알리미,http://www.schoolinfo.co.kr
학력인정 청량정보고등학교,서울,reading.ssem.or.kr,학교전자도서관,http://reading.ssem.or.kr
학력인정 청량정보고등학교,서울,webzine.serii.re.kr,계간 『서울교육』(연 4회 발간) 홍보 [새 창 열림],https://webzine.serii.re.kr/
학력인정 청량정보고등학교,서울,read365.edunet.net,독서로 [링크] [새 창 열림],https://read365.edunet.net/
한가람고등학교,서울,read365.edunet.net,도서실자료검색.png,https://read365.edunet.net/PureScreen/SchoolSearch?schoolName=한가람고등학교&amp;provCode=B10&amp;neisCode=B100000549
한가람고등학교,서울,hangaram.riroschool.kr,banner_riro.gif,https://hangaram.riroschool.kr/
한가람고등학교,서울,hangaram-h.yes24library.com,e-lib.gif,https://hangaram-h.yes24library.com/
한강중학교,서울,www.ealimi.com,e알리미,https://www.ealimi.com/
한국삼육고등학교,서울,web.superschool.link,슈퍼스쿨,https://web.superschool.link/teacher/canteen/2023-3-3
한국삼육중학교,서울,reading.ssem.or.kr,독서교육종합시스템,http://reading.ssem.or.kr/r/reading/main/main.jsp
한국제과학교,서울,www.q-net.or.kr,,http://www.q-net.or.kr/
한국제과학교,서울,www.bakery.or.kr,,http://www.bakery.or.kr/
한국제과학교,서울,akmb.or.kr,,http://akmb.or.kr/
한국제과학교,서울,www.kead.or.kr,,http://www.kead.or.kr
한국제과학교,서울,www.foodca.or.kr,,http://www.foodca.or.kr/
한국제과학교,서울,nvsa.co.kr,,http://nvsa.co.kr/introdution/greet.php
한국제과학교,서울,www.kofmia.org,,http://www.kofmia.org/
한국제과학교,서울,www.sugar.or.kr,,http://www.sugar.or.kr/
한국제과학교,서울,www.fma.or.kr,,http://www.fma.or.kr/
한국켄트외국인학교,서울,www.plusportals.com,,https://www.plusportals.com/KKFS
한국한성화교소학교,서울,www.xiaohongshu.com,XiaohongshuLOGO.png,https://www.xiaohongshu.com/user/profile/64b9f4d20000000014035a58
한산중학교,서울,webzine.serii.re.kr,계간 『서울교육』(연 4회 발간) 홍보 [새 창 열림],https://webzine.serii.re.kr/
한산중학교,서울,read365.edunet.net,독서로 [링크] [새 창 열림],https://read365.edunet.net/
한서고등학교,서울,www.ekape.or.kr,축산물이력번호조회,https://www.ekape.or.kr/kapecp/ui/kapecp/trust.jsp?searchKeyword=1098201409
한성여자고등학교,서울,www.ebsi.co.kr,학력평가 기출문제,https://www.ebsi.co.kr/ebs/xip/xipc/previousPaperList.ebs?targetCd=D100
한양대학교사범대학부속고등학교,서울,hanyang.riroschool.kr,한양통,https://hanyang.riroschool.kr
한양대학교사범대학부속고등학교,서울,read365.edunet.net,독서로,https://read365.edunet.net/PureScreen/SchoolSearch?schoolName=%ED%95%9C%EC%96%91%EB%8C%80%EB%B6%80%EC%86%8D%EA%B3%A0%20%EB%8F%84%EC%84%9C%EA%B4%80&provCode=B10&neisCode=B100000557
한양대학교사범대학부속고등학교,서울,neisplus.kr,나이스 플러스,https://neisplus.kr
한양대학교사범대학부속고등학교,서울,www.humanpivot.com,Power by Humanpivot,https://www.humanpivot.com/index.php
한양대학교사범대학부속중학교,서울,webzine.serii.re.kr,계간 『서울교육』(연 4회 발간) 홍보 [새 창 열림],https://webzine.serii.re.kr/
한양대학교사범대학부속중학교,서울,read365.edunet.net,독서로 [링크] [새 창 열림],https://read365.edunet.net/
해누리중학교,서울,www.ekape.or.kr,축산물 이력 조회,https://www.ekape.or.kr/kapecp/ui/kapecp/trust.jsp?searchKeyword=3088305047
혜원여자고등학교,서울,www.dbpia.co.kr,DBpia(전자저널),http://www.dbpia.co.kr
혜원여자고등학교,서울,www.krpia.co.kr,KRpia(지식레퍼런스),http://www.krpia.co.kr
혜원여자고등학교,서울,www.bookrail.co.kr,Book Rail(전자책),http://www.bookrail.co.kr
혜원여자고등학교,서울,scholar.kyobobook.co.kr,교보 스콜라,https://scholar.kyobobook.co.kr
혜원여자고등학교,서울,hyewon.dkyobobook.co.kr,교보 전자도서관,https://hyewon.dkyobobook.co.kr
혜원여자중학교,서울,webzine.serii.re.kr,계간 『서울교육』(연 4회 발간) 홍보 [새 창 열림],https://webzine.serii.re.kr/
혜원여자중학교,서울,read365.edunet.net,독서로 [링크] [새 창 열림],https://read365.edunet.net/
홍은중학교,서울,read365.edunet.net,독서로DLS,http://read365.edunet.net/PureScreen/SchoolSearch?schoolName=홍은중학교&provCode=B10&neisCode=B100001964
홍은중학교,서울,webzine.serii.re.kr,계간 『서울교육』(연 4회 발간) 홍보 [새 창 열림],https://webzine.serii.re.kr/
홍익대학교사범대학부속고등학교,서울,read365.edunet.net,홍익도서관,https://read365.edunet.net/PureScreen/SchoolSearch?schoolName=%ED%99%8D%EB%8C%80%EB%B6%80%EA%B3%A0%20%EB%8F%84%EC%84%9C%EA%B4%80&amp;provCode=B10&amp;neisCode=B100000563
홍익대학교사범대학부속고등학교,서울,www.miricanvas.com,학교홍보브로셔,https://www.miricanvas.com/v/134qvbo
홍익대학교사범대학부속고등학교,서울,hostncd.ssem.or.kr,PLAY,https://hostncd.ssem.or.kr/api/frame_player.html?syncno=8441083348_5497900015&xx=auto&&yy=500
홍익대학교사범대학부속고등학교,서울,webzine.serii.re.kr,계간 『서울교육』(연 4회 발간) 홍보 [새 창 열림],https://webzine.serii.re.kr/
홍익대학교사범대학부속초등학교,서울,hongik-es.woobi.co.kr,학교 시설,http://hongik-es.woobi.co.kr/hg.html
화곡중학교,서울,webzine.serii.re.kr,계간 『서울교육』(연 4회 발간) 홍보 [새 창 열림],https://webzine.serii.re.kr/
화곡중학교,서울,read365.edunet.net,독서로 [링크] [새 창 열림],https://read365.edunet.net/
환일고등학교,서울,read365.edunet.net,독보 도서관 자료검색,https://read365.edunet.net/
환일고등학교,서울,www.sunfull.or.kr,선플달기,http://www.sunfull.or.kr/page/main.php
환일고등학교,서울,hwanil.ms.kr,환일 중학교,http://hwanil.ms.kr/
환일고등학교,서울,doran.edunet.net,,https://doran.edunet.net/board/119/postDetail/58286
환일고등학교,서울,www.textbook114.com,,https://www.textbook114.com/index.jsp
환일고등학교,서울,www.google.co.kr,Chrome,https://www.google.co.kr/chrome/browser/desktop/index.html
환일고등학교,서울,www.elegantthemes.com,Elegant Themes,https://www.elegantthemes.com
환일고등학교,서울,www.wordpress.org,WordPress,https://www.wordpress.org
효문중학교,서울,read365.edunet.net,도서검색이 가능한 우리학교 전자도서관,https://read365.edunet.net/PureScreen/SchoolSearch?schoolName=효문중학교&provCode=B10&neisCode=B100005289
휘문고등학교,서울,read365.edunet.net,도서관,https://read365.edunet.net/
휘문고등학교,서울,fee.allssemsds.com,영수증,https://fee.allssemsds.com/whimoon/
휘문고등학교,서울,www.kedi.re.kr,한국교육개발원,https://www.kedi.re.kr/khome/main/webhome/Home.do
휘문고등학교,서울,www.kice.re.kr,한국교육과정평가원,https://www.kice.re.kr/main.do?s=kice
휘문고등학교,서울,www.whimoon.kr,휘문행정시스템,http://www.whimoon.kr
휘봉고등학교,서울,read365.edunet.net,독서로,https://read365.edunet.net/PureScreen/SchoolSearch?schoolName=휘봉고등학교&provCode=B10&neisCode=B100005573
휘봉고등학교,서울,webzine.serii.re.kr,계간 『서울교육』(연 4회 발간) 홍보 [새 창 열림],https://webzine.serii.re.kr/
흑석고등학교,서울,hhs.riroschool.kr,리로스쿨,https://hhs.riroschool.kr/
흑석고등학교,서울,webzine.serii.re.kr,계간 『서울교육』(연 4회 발간) 홍보 [새 창 열림],https://webzine.serii.re.kr/
흑석고등학교,서울,read365.edunet.net,독서로 [링크] [새 창 열림],https://read365.edunet.net/
