계약번호,구분,계약명,계약일,금액,수요기관,학교명,업체명,학교코드,급별,시도,상세URL
인천-d7db515f8b69,물품,전학년 기술·가정 실습(코딩 및 메이커 교육)캔위성메이커키트 구입,2024-07-16,1320000,인천광역시교육청 인천경연중학교,인천경연중학교,우리들교육,7361310,중학교,인천광역시,
인천-09663da75ebd,물품,2024학년도 AI융합교육·SW교육 중심학교 온라인 코딩파티 이수자 상품 구입,2024-07-15,419390,인천광역시교육청 백령중학교,백령중학교,쿠팡(주),7321074,중학교,인천광역시,
인천-f14fe95a183c,물품,"2024학년도 1학기 5, 6학년 코딩교육 교구대여비 지급",2024-07-15,1746000,인천광역시교육청 인천경연초등학교,인천경연초등학교,다온교육,7361309,초등학교,인천광역시,
인천-9fbad95e0887,물품,2024학년도 돌봄교실 6월분 로봇코딩 재료 대여비 지급,2024-07-12,144000,인천광역시교육청 인천백석초등학교,인천백석초등학교,다온누리교육,7361034,초등학교,인천광역시,
인천-b3d87a3fbec8,물품,"2024학년도 고교학점제 진로·학업 설계 지도 프로그램 동아리(로봇코딩 1,...",2024-07-10,59100,인천광역시교육청 작전고등학교,작전고등학교,지마켓글로벌 유한책임회사,7310213,고등학교,인천광역시,
인천-2025bf324be7,물품,(S2B)2024 유치원 5세 추가 신입생 뚜루뚜루 올인원 SW코딩교육용 로봇 구입 ...,2024-07-04,441000,인천광역시교육청 인천신선초등학교,인천신선초등학교,주식회사 에듀텍,7321038,초등학교,인천광역시,
인천-49ec7ab127b2,용역,2024학년도 3학년(학년특색) 교과융합 역량강화 프로그램(거꾸로 코딩 IOT) ...,2024-07-03,840000,인천광역시교육청 서운고등학교,서운고등학교,(주)교육문화,7310204,고등학교,인천광역시,
인천-856226d3a291,물품,2024학년도 돌봄교실 7월분 로봇코딩 대여료 지급,2024-07-02,342000,인천광역시교육청 인천백석초등학교,인천백석초등학교,다온누리교육,7361034,초등학교,인천광역시,
인천-1449d5bc8124,물품,2분기 방과후학교 코딩컴퓨터 도서비 지급,2024-06-28,192000,인천광역시교육청 인천백학초등학교,인천백학초등학교,도서총판 책사랑,7321026,초등학교,인천광역시,
인천-c6f91b456728,물품,2024학년도 자유학기제 동아리 수업 교구 대여(엔트리 코딩),2024-06-28,165000,인천광역시교육청 연수중학교,연수중학교,그린플래그 교육협동조합,7341084,중학교,인천광역시,
인천-d03a98572c14,물품,유치원 방과후과정 코딩교구3 구입[5세 유아학비],2024-06-27,850000,인천광역시교육청 인천목향초등학교,인천목향초등학교,연출교육,7361065,초등학교,인천광역시,
인천-db3692991b49,물품,[카드] 2024학년도 SW·AI융합동아리(코딩클럽) 활동 물품 구입,2024-06-27,900000,인천광역시교육청 연수중학교,연수중학교,티처몰(키즈티처몰),7341084,중학교,인천광역시,
인천-96c2336dce14,물품,유치원 6월 코딩 교육용 교구 대여비,2024-06-27,300000,인천광역시교육청 인천서흥초등학교,인천서흥초등학교,주식회사 키위에듀,7321030,초등학교,인천광역시,
인천-274946753cb1,물품,"늘봄 단체활동 프로그램(체스, 뚜루뚜루 코딩로봇) 7월분 교구대여비 지급",2024-06-26,240000,인천광역시교육청 인천부평동초등학교,인천부평동초등학교,인천융합과학교육원,7331033,초등학교,인천광역시,
인천-5bcf4dc784f7,물품,2024학년도 미래시범유치원 7월 코딩 교구 체험비 지급,2024-06-26,600000,인천광역시교육청 인천경연초등학교,인천경연초등학교,(주)인텍에듀,7361309,초등학교,인천광역시,
인천-434e57d29729,물품,2024학년도 자유학기 프로그램(감성코딩) 관련 물품 구입,2024-06-25,318280,인천광역시교육청 제물포여자중학교,제물포여자중학교,"이베이(지마켓,옥션)",7321089,중학교,인천광역시,
인천-dd53039cd96a,물품,2024년 온라인코딩파티 「초은 SW놀이터」시즌1 상품 구입,2024-06-25,1772300,인천광역시교육청 인천초은중학교,인천초은중학교,"주식회사 지마켓, 옥션",7361255,중학교,인천광역시,
인천-37bcd6587c56,물품,2024학년도 방과후학교 컴퓨터부 2분기 5월 코딩교구비 지급,2024-06-25,594000,인천광역시교육청 인천장도초등학교,인천장도초등학교,(주)미래엔에듀파트너,7341054,초등학교,인천광역시,
인천-288066d848b0,물품,2024 돌봄교실 외부프로그램(코딩&3D펜) 7~8월 재료비 지급,2024-06-25,672000,인천광역시교육청 인천석남초등학교,인천석남초등학교,다온누리교육,7361044,초등학교,인천광역시,
인천-d51b5dce2a56,물품,2024학년도 4학년 디지털역량교육 코딩 교육용 태블릿 점검비 지급,2024-06-21,66000,인천광역시교육청 인천경연초등학교,인천경연초등학교,(주)유일시스템,7361309,초등학교,인천광역시,
인천-3f84ecd02060,물품,2024학년도 방과후학교 1분기 교재비 지급(레고코딩),2024-06-21,640000,인천광역시교육청 인천함박초등학교,인천함박초등학교,쥬아카데미,7341063,초등학교,인천광역시,
인천-fd6803c7266c,물품,"AI,SW 교구(코딩교육로봇 교육용) 구입",2024-06-21,1000000,인천광역시교육청 인천불로초등학교,인천불로초등학교,S2B(학교장터_선결제),7361040,초등학교,인천광역시,
인천-1c6097b5138e,물품,2024학년도 방과후학교 2기 컴퓨터코딩 교재비 지급,2024-06-20,552000,인천광역시교육청 인천금마초등학교,인천금마초등학교,도서총판 책사랑,7331016,초등학교,인천광역시,
인천-de8348ab9e14,물품,6학년 실과 코딩수업용 로봇 구입,2024-06-20,457500,인천광역시교육청 인천발산초등학교,인천발산초등학교,한국문구삼성교재도매상사,7361033,초등학교,인천광역시,
인천-547147bcf6bb,물품,2024년 온라인코딩파티(초은SW놀이터)시즌1 홍보 및 참가 상품 구입,2024-06-19,281350,인천광역시교육청 인천초은중학교,인천초은중학교,"주식회사 지마켓, 옥션",7361255,중학교,인천광역시,
인천-f89dba31c73f,물품,2024학년도 방과후학교 1기 코딩by레고부 재료비 지급,2024-06-13,510000,인천광역시교육청 인천원동초등학교,인천원동초등학교,영재과학,7341219,초등학교,인천광역시,
인천-8638e7c0a8bf,물품,(유아학비) 신입 유아 디지털교육(코딩) 교구 추가 구입,2024-06-12,160000,인천광역시교육청 인천사리울초등학교,인천사리울초등학교,인천 키즈엠,7341220,초등학교,인천광역시,
인천-cf865722c6cd,물품,[S2B]코딩 수업용 교구 구입,2024-06-12,2430000,인천광역시교육청 인천청람초등학교,인천청람초등학교,주식회사 쿠스,7361267,초등학교,인천광역시,
인천-d48dc507e93b,물품,"[유치원]2024학년도 특성화프로그램 5월 코딩교재, 교구비 지급",2024-06-12,512000,인천광역시교육청 인천하늘초등학교,인천하늘초등학교,더앞선에듀,7321196,초등학교,인천광역시,
인천-35529d89b4a3,물품,2024학년도 돌봄교실 5월분 로봇코딩 재료 구입,2024-06-11,344000,인천광역시교육청 인천백석초등학교,인천백석초등학교,다온누리교육,7361034,초등학교,인천광역시,
인천-b1cfd53b9947,물품,2024 유치원 5세 뚜루뚜루 올인원 SW코딩교육용 로봇 구입대금 지급,2024-06-04,1911000,인천광역시교육청 인천신선초등학교,인천신선초등학교,주식회사 에듀텍,7321038,초등학교,인천광역시,
인천-cd4277239a05,물품,(보조금)2024학년도 배움동아리(방과후학교) 물품(코딩드론)구입_6월 3일,2024-06-04,93000,인천광역시교육청 선학중학교,선학중학교,로보링크(신화플래닛),7341081,중학교,인천광역시,
인천-a0e30d3ead7b,물품,2024학년도 정보과 교구(코딩교육전용키트) 구입비 지급,2024-06-04,742000,인천광역시교육청 인천이음중학교,인천이음중학교,주식회사 지마켓,7361322,중학교,인천광역시,
인천-5c63458f6ffb,물품,"2024학년도 중등 맞춤형 특기적성교육 프로그램(코딩, 축구, 배구) 물품 구...",2024-06-04,399830,인천광역시교육청 인천이음중학교,인천이음중학교,주식회사 지마켓,7361322,중학교,인천광역시,
인천-25085cf329bb,물품,유치원 방과후과정 코딩교구2 구입[5세 유아학비],2024-05-31,850000,인천광역시교육청 인천목향초등학교,인천목향초등학교,연출교육,7361065,초등학교,인천광역시,
인천-60b0aa85e769,물품,"늘봄 단체활동 프로그램 체스, 뚜루뚜루 코딩로봇 6월분 교구대여비 및 ...",2024-05-30,555000,인천광역시교육청 인천부평동초등학교,인천부평동초등학교,인천융합과학교육원,7331033,초등학교,인천광역시,
인천-a7214768c74b,물품,2024학년도 6월 유치원 교육과정반 유아학비 물품(파이보츠 앱코딩) 구입,2024-05-29,304000,인천광역시교육청 인천용일초등학교,인천용일초등학교,신성에듀,7321044,초등학교,인천광역시,
인천-31abccaee61a,물품,"(카드) SW, AI동아리 활동을 위한 코딩로봇 구입비 지급",2024-05-28,1000000,인천광역시교육청 인천영흥고등학교,인천영흥고등학교,(주)로보라이즌,7310383,고등학교,인천광역시,
인천-f7f7aabbca11,물품,실과교과 코딩 교구 구입(햄스터봇 S),2024-05-28,1027000,인천광역시교육청 인천미산초등학교,인천미산초등학교,비엔에스,7331022,초등학교,인천광역시,
인천-8ca6371ac066,물품,2024학년도 초등돌봄교실 로봇코딩 재료 구입,2024-05-24,174500,인천광역시교육청 인천장수초등학교,인천장수초등학교,주식회사 지마켓,7341055,초등학교,인천광역시,
인천-68d266de7a09,물품,유치원 5월 코딩교육용 교구 대여비,2024-05-24,225000,인천광역시교육청 인천서흥초등학교,인천서흥초등학교,주식회사 키위에듀,7321030,초등학교,인천광역시,
인천-90f601a47d8a,물품,2024 특수학급 &apos;결대로 찾아가는 코딩교실&apos; 실습 교구 구입,2024-05-23,289950,인천광역시교육청 인천초은중학교,인천초은중학교,제이텍,7361255,중학교,인천광역시,
인천-f1b0db6cf6a3,물품,코딩교육용 교구 구입,2024-05-20,934400,인천광역시교육청 인천만수초등학교,인천만수초등학교,마루한 사회적협동조합,7341029,초등학교,인천광역시,
인천-69a1483b11c5,물품,유치원 4월 코딩교육용 교구 대여비,2024-05-14,300000,인천광역시교육청 인천서흥초등학교,인천서흥초등학교,주식회사 키위에듀,7321030,초등학교,인천광역시,
인천-22e750ce2a24,물품,2024학년도 유치원 6월 학교 자체 맞춤형 과제 코딩 교구 체험활동비 지급,2024-05-13,600000,인천광역시교육청 인천경연초등학교,인천경연초등학교,(주)인텍에듀,7361309,초등학교,인천광역시,
