계약번호,구분,계약명,계약일,금액,수요기관,학교명,업체명,학교코드,급별,시도,상세URL
-309c39aed65c,물품,AI(인공지능) 융합교육 정보교육실 구축에 따른 비품(노트북 충전보관함) 구입,2021-12-23,,강원특별자치도교육청 유봉여자고등학교,유봉여자고등학교,,7801171,고등학교,강원특별자치도,
-c01d2ac006ca,물품,인공지능실습실 기자재 조달 구입비 지출,2021-12-16,,강원특별자치도교육청 강릉명륜고등학교,강릉명륜고등학교,,7801093,고등학교,강원특별자치도,
-a207cb00dcf7,물품,2021년 인공지능(AI)교육 선도학교 인공지능 스피커 제작 키트 구입,2021-09-28,,강원특별자치도교육청 북원여자고등학교,북원여자고등학교,,7801135,고등학교,강원특별자치도,
-faaefa6598bf,물품,1학년 인공지능 히어로 진로체험비 지급,2021-09-23,,강원특별자치도교육청 동해중학교,동해중학교,,7842034,중학교,강원특별자치도,
-a7086122ad4f,물품,[목적 포함] 인공지능 자율주행 자동차 수업용 물품 및 도서 구입,2021-09-17,,강원특별자치도교육청 강일여자고등학교,강일여자고등학교,,7801108,고등학교,강원특별자치도,
-d0a6401d813d,물품,[카드]작은학교 희망만들기 교육과정 운영 물품 구입(인공지능 코딩로봇 패키지),2021-09-13,,강원특별자치도교육청 무릉초등학교,무릉초등학교,,7902021,초등학교,강원특별자치도,
-d5baabb0de5b,물품,인공지능(AI)교육선도학교 운영 비품(3D프린터) 구입,2021-09-07,,강원특별자치도교육청 천전초등학교,천전초등학교,,7812081,초등학교,강원특별자치도,
-fa9b28a17001,물품,인공지능(AI)교육선도학교 운영 비품 구입(미디용컴퓨터 및 모니터),2021-08-24,,강원특별자치도교육청 천전초등학교,천전초등학교,,7812081,초등학교,강원특별자치도,
-63794fe38aba,물품,인공지능(AI) 선도학교 운영 AI기자재 구입,2021-08-20,,강원특별자치도교육청 문혜초등학교,문혜초등학교,,7932020,초등학교,강원특별자치도,
-c2b616511056,물품,교육환경개선(인공지능실 구축) 무선인터넷 설치 공사 계약,2021-08-17,,강원특별자치도교육청 춘천삼육초등학교,춘천삼육초등학교,,7811057,초등학교,강원특별자치도,
-bb1f2c941dd7,물품,2021년 인공지능(AI)교육 선도학교 창의융합형 정보교육실 공간 구축을 위한 텔레비전 G,2021-08-05,,강원특별자치도교육청 북원여자고등학교,북원여자고등학교,,7801135,고등학교,강원특별자치도,
-ceca52c0d60d,물품,2021년 인공지능(AI)교육 선도학교 창의융합형 정보교육실 공간 구축을 위한 전면칠판 수,2021-08-02,,강원특별자치도교육청 북원여자고등학교,북원여자고등학교,,7801135,고등학교,강원특별자치도,
