회계연도,기관명,계약방법,구분,계약명,계약일,계약금액,계약상대자,키워드
2026,시종초등학교,1인수의,물품,2026. AIㆍ디지털 선도학교 에듀테크 및 코스웨어 구입(ZEP QUIZ 외 1종),2026-04-16,980000,테크빌교육(티처몰)/티처빌,에듀테크
2026,영암서호중학교,1인수의,물품,[유](S2B) 유치원 에듀테크(Chat GPT플러스) 활용 수업 콘텐츠 구입,2026-04-22,200000,클라스온 주식회사,에듀테크
2026,목포정명여자고등학교,1인수의,물품,AI·디지털 활용 선도학교 운영을 위한 에듀테크(B2B) 구입 계약,2026-04-21,6000000,주식회사 부커스,에듀테크
2026,증도초등학교,1인수의,물품,[원인] 2026학년도 AI디지털 활용 선도학교 AI코스웨어 및 에듀테크 구독(키위티),2026-04-08,630000,(주)투블럭에이아이,에듀테크
2026,증도초등학교,1인수의,물품,[원인] 2026학년도 AI디지털 활용 선도학교 AI코스웨어 및 에듀테크 구독(코드모스),2026-04-08,600000,주식회사 로지브라더스,에듀테크
2026,증도초등학교,1인수의,물품,[원인] 2026학년도 AI디지털 활용 선도학교 AI코스웨어 및 에듀테크 구독(클로드 외),2026-04-08,815000,주식회사 레드포인트,에듀테크
2026,증도초등학교,1인수의,물품,[원인] 2026학년도 AI디지털 활용 선도학교 AI코스웨어 및 에듀테크 구독(깃허브 코파,2026-04-08,250000,에듀스쿨(강원),에듀테크
2026,광양마동중학교,1인수의,물품,과학과 에듀테크 스노클 사용료 지출,2026-04-14,250000,주식회사 오늘배움,에듀테크
2026,광양마동중학교,1인수의,물품,과학과 에듀테크 클로드 사용료 지출,2026-04-14,385000,주식회사 레드포인트,에듀테크
2026,구례북초등학교,1인수의,물품,구례미래교육과정 에듀테크 활용 물품 구입,2026-04-17,242800,주식회사 지마켓,에듀테크
2026,무안행복초등학교,1인수의,물품,2026. 초등 2030교실 지속형 AI·에듀테크(패들렛 플래티넘) 구독료 지급,2026-04-20,190000,에듀포트,에듀테크
2026,무안행복초등학교,1인수의,물품,2026. 초등 2030교실 지속형 AI·에듀테크(챗GPT플러스) 구독료 지급,2026-04-20,288000,제이로이,에듀테크
2026,영광고등학교,1인수의,물품,학교 수업 및 학급 운영을 위한 에듀테크 프로그램(패들렛) 구입-S2B,2026-04-16,1485000,올댓스쿨 주식회사,에듀테크
2026,나주북초등학교,1인수의,물품,"[카드, S2B]2026. AI·디지털 활용 선도학교 코스웨어 및 에듀테크(띵커벨) 구입",2026-04-17,504000,스쿨팜,에듀테크
2026,독천초등학교,1인수의,물품,2026. 에듀테크(구독소프트웨어) 북크리에이터 프리미엄 구입,2026-04-20,176000,스쿨위드,에듀테크
2026,전남보건고등학교,1인수의,물품,에듀테크 활용 수업지원 프로그램(젠스파크) 구입,2026-04-20,46000,위드스쿨(주),에듀테크
2026,시종초등학교,1인수의,물품,2026. AIㆍ디지털 선도학교 에듀테크 및 코스웨어 구입(클래시파이),2026-04-13,10000,주식회사 클래시파이랩스,에듀테크
2026,시종초등학교,1인수의,물품,2026. AIㆍ디지털 선도학교 에듀테크 및 코스웨어 구입(클래스카드PRO),2026-04-08,610000,아이티존(주),에듀테크
2026,시종초등학교,1인수의,물품,2026. AIㆍ디지털 선도학교 에듀테크 및 코스웨어 구입(자작자작),2026-04-08,384000,(주)팀플백,에듀테크
2026,시종초등학교,1인수의,물품,2026. AIㆍ디지털 선도학교 에듀테크 및 코스웨어 구입(스픽 AI),2026-04-07,2450000,올아이피정보통신 주식회사,에듀테크
2026,시종초등학교,1인수의,물품,2026. AIㆍ디지털 선도학교 에듀테크 및 코스웨어 구입(캡컷프로),2026-04-06,984000,사자곰,에듀테크
2026,시종초등학교,1인수의,물품,"2026. AIㆍ디지털 선도학교 에듀테크 및 코스웨어 구입(초등 영어 5, 6)",2026-04-07,1438200,(주) 천재교과서,에듀테크
2026,시종초등학교,1인수의,물품,2026. AIㆍ디지털 선도학교 에듀테크 및 코스웨어 구입(한자몬),2026-04-07,198000,(주)에듀올랩,에듀테크
